Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,2.7324131501730415e-4,2.5737860588610306e-4,3.004951229422792e-4,5.557137247477934e-5,3.0091077312277704e-5,8.116007601254332e-5
par/4096,5.927428537046806e-4,5.379191762195618e-4,6.751570053564109e-4,1.9055918235574406e-4,1.2102100967819964e-4,2.854376083266315e-4
par/8192,1.5064569541264731e-3,1.1460728912433822e-3,2.1287488781411524e-3,1.4858641103616989e-3,7.056488585861363e-4,2.5945766941371418e-3
par/16384,2.3377395360832517e-3,1.9973472599910673e-3,3.008330611037562e-3,1.370836204466404e-3,4.8708449175926963e-4,2.259776922458941e-3
par/32768,4.113962585584582e-3,3.7317869133256846e-3,4.916738293255773e-3,1.420993605400982e-3,2.2917076843826626e-4,2.6015461144413827e-3
par/65536,7.625861512267971e-3,7.31171822722702e-3,8.629657855001206e-3,1.4504420173887464e-3,3.621073517763823e-5,2.965261786525421e-3
par/131072,1.5221720070560864e-2,1.4445646111849772e-2,1.656765466884721e-2,2.1165460020537616e-3,2.848460104607664e-4,3.4126484489988024e-3
par/262144,2.8604493267753023e-2,2.8499797258596166e-2,2.8851069297842622e-2,2.9352750617598906e-4,1.327128981943517e-4,5.088655003741467e-4
par/524288,5.797250634743159e-2,5.669555105384447e-2,6.277511757105685e-2,4.148716593624059e-3,1.0570313878295774e-4,7.3925611906391865e-3
par/1048576,0.1162772785416954,0.11304017198327486,0.12270300563395722,6.063358170747131e-3,2.598948058235781e-4,7.97704001357763e-3
par/2097152,0.22520701638810958,0.22482180438884017,0.22585251065902412,4.953543639476804e-4,1.993564186221983e-4,7.270738960556666e-4
