Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,7.946746957974913e-4,7.943857727454935e-4,7.951605558334339e-4,1.0018701019790388e-6,4.931682103372801e-7,1.5919951604514861e-6
par/4096,1.517827072231271e-3,1.5173509783878174e-3,1.518471968092152e-3,1.4459984228527851e-6,9.74411732999114e-7,1.986055536562543e-6
par/8192,3.1188427508893114e-3,3.0870324062122305e-3,3.2155774718835538e-3,1.3916133879811912e-4,4.073400857977614e-5,2.801503867076796e-4
par/16384,5.978983866635963e-3,5.949214603121115e-3,6.002494951885394e-3,6.321003094788492e-5,4.484163480683211e-5,8.428933058002958e-5
par/32768,1.174703774140377e-2,1.1699150722713087e-2,1.179219021821638e-2,9.751262584451934e-5,6.828403291460832e-5,1.253107941483133e-4
par/65536,2.3211981494258332e-2,2.3155799905197526e-2,2.3284691694925263e-2,1.0624455432654325e-4,6.60661417480527e-5,1.6755209612134253e-4
par/131072,4.621119506137642e-2,4.61018654221733e-2,4.6566026999568674e-2,3.213453459934871e-4,7.128121785560771e-5,6.211353691012268e-4
par/262144,9.2249486966792e-2,9.212804969032237e-2,9.236589148139657e-2,1.538667460554177e-4,9.463670100389475e-5,2.352338444655816e-4
par/524288,0.18444800422811466,0.18419036690223342,0.1850968414801173,5.106389185311122e-4,5.539628279064386e-5,7.245691481363467e-4
par/1048576,0.3684814271788734,0.36816249298863113,0.36868456192314625,2.587898963604511e-4,7.764324687487706e-5,3.4023826331528335e-4
par/2097152,0.7376801013888326,0.7364629101939499,0.7410064437426627,2.2207649752266764e-3,6.69676810503006e-5,2.6425422217620886e-3
