Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,6.327901304196542e-4,6.298128836488454e-4,6.358756347362663e-4,7.6246816375823625e-6,5.947669610799922e-6,9.687544571178428e-6
par/4096,1.1543546500896475e-3,1.0768953901249376e-3,1.3823688377827994e-3,3.3984278348012537e-4,5.802583945828453e-5,6.390629350153888e-4
par/8192,2.5422347897513823e-3,2.2772823694031325e-3,3.1838203672879288e-3,1.0275898040469872e-3,1.8748216257770628e-4,1.956477927481681e-3
par/16384,4.4578864880875126e-3,4.245544103484714e-3,5.127886834689695e-3,1.0013780501371802e-3,1.9095567534954086e-4,2.0894313657066716e-3
par/32768,8.376698306995766e-3,8.066443145132282e-3,9.321451883807091e-3,1.1849001401476014e-3,3.534624890488521e-4,2.3892345636122763e-3
par/65536,1.4687431730562762e-2,1.4172028980959983e-2,1.5180107298165425e-2,1.0380896259095749e-3,7.245413307897244e-4,1.4235828913813807e-3
par/131072,2.8470698447154413e-2,2.7777728716101485e-2,2.9397263463182086e-2,1.316045924907875e-3,8.852545536253815e-4,1.8035933171269638e-3
par/262144,5.3718180805932936e-2,5.163762608468118e-2,5.580777662526785e-2,2.6724258143477316e-3,1.6525088722718205e-3,4.388298363614626e-3
par/524288,0.10497359213344522,0.10182284829954122,0.10993386524798418,4.36313312323785e-3,2.24115379092761e-3,6.350544434817351e-3
par/1048576,0.20873848986941287,0.20628790246943632,0.21169074461019288,2.890523833580421e-3,1.8409994417571305e-3,3.845862945211082e-3
par/2097152,0.4019853036346224,0.3842817093245685,0.41571800156574074,1.4508828068780991e-2,4.578571223343403e-3,1.9805287176675932e-2
