Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,3.0751988996898904e-4,2.9068780668115154e-4,3.339040675625564e-4,5.790717590087194e-5,3.5636260117165324e-5,8.200828151544532e-5
par/4096,6.218971304521594e-4,5.589603438380925e-4,8.176879005372341e-4,2.5737454241193453e-4,1.0292021773051122e-4,5.174204816023363e-4
par/8192,1.4032433658654605e-3,1.1224297734704675e-3,1.9276126744102002e-3,1.143736281605182e-3,5.772506895375711e-4,1.975934102617414e-3
par/16384,2.146822841830113e-3,1.8648198410765398e-3,2.7197509508329228e-3,1.0799620648562298e-3,3.7717668440010474e-4,1.96240236533434e-3
par/32768,3.9012191676438546e-3,3.645621842187327e-3,4.55794494522971e-3,1.1069112049603375e-3,6.020000389745685e-5,2.0902443563675295e-3
par/65536,7.196797221849303e-3,6.987339564275854e-3,7.978390748592242e-3,1.0929992633672452e-3,5.9863657812125144e-5,2.2762576754892234e-3
par/131072,1.3828002712486215e-2,1.3787302732889315e-2,1.388376710386962e-2,9.939503028794542e-5,6.93227586295876e-5,1.4591345872281213e-4
par/262144,2.731159250984126e-2,2.718440605322625e-2,2.7513827517428816e-2,2.8041935170326944e-4,1.7268487586400262e-4,4.335493291641e-4
par/524288,5.4424273279145556e-2,5.422084148812134e-2,5.459286328524542e-2,3.0205465362957446e-4,1.896658185993744e-4,4.197623528754172e-4
par/1048576,0.10895776010943393,0.10872063579333854,0.10928527377933885,3.786974686433871e-4,1.890878618692075e-4,5.513782309099952e-4
par/2097152,0.21739389940630646,0.2169095639967256,0.21781992248725146,5.02921408327663e-4,2.2812632246936435e-4,7.581570457723412e-4
