Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,8.456867741675617e-4,8.444726258852278e-4,8.489291437499666e-4,4.502754070841911e-6,1.4892649491774747e-6,7.711886077920238e-6
par/4096,1.5750087590638549e-3,1.5742260142713976e-3,1.5760523530127647e-3,2.4529497775450038e-6,1.7589014088784975e-6,3.378734521636128e-6
par/8192,3.0235655488570564e-3,3.0223549790678113e-3,3.0254975135194425e-3,3.874068387517886e-6,2.5300657599307843e-6,5.402869497811239e-6
par/16384,5.974129895658022e-3,5.913825278252893e-3,6.210572888540107e-3,3.374702368091351e-4,6.781706023805312e-6,7.063733648461837e-4
par/32768,1.1766920221529921e-2,1.1668344364567576e-2,1.2248287862338884e-2,4.914965579018398e-4,8.82509355570112e-6,1.0768570296175153e-3
par/65536,2.316408171264821e-2,2.3138958069858894e-2,2.324817427771924e-2,9.266770620164869e-5,1.455309447531606e-5,1.8212709627778167e-4
par/131072,4.625268255644754e-2,4.6113116482217165e-2,4.674269215872242e-2,4.6422244075569575e-4,3.4442784936732074e-5,8.635149592081552e-4
par/262144,9.225700783939142e-2,9.211394865956073e-2,9.27564821584229e-2,3.735218287082818e-4,4.4702999287552154e-5,6.167497891431717e-4
par/524288,0.1845085197710432,0.18416353904305852,0.1854016875020332,6.835392137061229e-4,5.9838232891603563e-5,9.773572611175203e-4
par/1048576,0.36825655377469957,0.36821254063397646,0.3683124021627009,4.782617730914736e-5,9.914394468069077e-6,6.051711964823426e-5
par/2097152,0.7371839827198224,0.7366420220350847,0.7380921270232648,6.574671926593135e-4,1.226663589477539e-4,8.917671398584784e-4
