Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,3.8838230054513413e-4,3.8320632677980523e-4,3.947932632970772e-4,1.5598402456189247e-5,1.2072521759233013e-5,1.9150851008811646e-5
par/4096,6.723298855152602e-4,6.644146914402068e-4,6.874999084343129e-4,2.7502500355758567e-5,1.9545954683354377e-5,3.6022156356741094e-5
par/8192,1.292915963041535e-3,1.2445287665488257e-3,1.4291027043395392e-3,2.7013162718725505e-4,4.4047127712744155e-5,5.162936929488642e-4
par/16384,3.5837388715428916e-3,2.763923590744872e-3,5.403013822597245e-3,2.7315080972055575e-3,1.3693098814562346e-3,4.257048932267163e-3
par/32768,6.139378821701879e-3,4.882444948256904e-3,8.259304339078843e-3,3.9535431926233e-3,1.9253570989170863e-3,6.37824081108816e-3
par/65536,1.0185057789477233e-2,8.903734334547985e-3,1.2907355115885302e-2,3.8467600187314585e-3,3.479845027198332e-4,6.3409583863076446e-3
par/131072,1.8377961979299768e-2,1.7120438187240204e-2,2.1832716921936335e-2,4.029599427152248e-3,3.562694271366804e-4,6.5540134978836736e-3
par/262144,3.4412237581598594e-2,3.2753652481628086e-2,3.8201128976034074e-2,4.189568248668891e-3,1.0636869408739025e-3,7.179558307374597e-3
par/524288,6.462203690543769e-2,6.342858671724198e-2,6.70151228393677e-2,2.124553053568938e-3,1.0241634144830735e-3,3.0753859768417225e-3
par/1048576,0.1244252806217576,0.12303423782577738,0.12578625721369116,1.8099455805443943e-3,8.053926203721337e-4,2.578228536936449e-3
par/2097152,0.2429974803266426,0.23701165414725742,0.24631166376173494,4.604710591970894e-3,1.2954683676838046e-3,6.56630704254649e-3
