Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,3.7587985560548747e-4,3.727227796587482e-4,3.817368538372007e-4,1.087075728492228e-5,7.993455800393842e-6,1.5416161216264384e-5
par/4096,6.526220447636434e-4,6.468511028731402e-4,6.613228909282374e-4,1.7923662613170524e-5,1.4198695328309423e-5,2.3258684915673866e-5
par/8192,1.275784213051035e-3,1.220576450535702e-3,1.461895116968265e-3,3.031905567519501e-4,5.1740649081019336e-5,6.339815506305981e-4
par/16384,3.646063672396218e-3,2.8086864706546905e-3,5.468860975134038e-3,2.874649257793629e-3,1.5619365387763134e-3,4.70113784797034e-3
par/32768,6.0957129762251264e-3,5.028244801042264e-3,8.309284134478614e-3,3.9014723926557244e-3,2.10004856741722e-3,5.811613517941801e-3
par/65536,1.018997186430786e-2,8.808503684867498e-3,1.2453458178602848e-2,4.155141404381742e-3,2.6316315101554844e-4,6.6054810581102005e-3
par/131072,1.8277247789560417e-2,1.6845097145746345e-2,2.1450134543230578e-2,4.109036969530221e-3,2.9204181810245627e-4,6.714269336307635e-3
par/262144,3.416512898610817e-2,3.2916606674811874e-2,3.846938211360307e-2,4.0464741867896675e-3,7.522552492284437e-4,7.6107898876495005e-3
par/524288,6.507940738690282e-2,6.432534446278108e-2,6.62937153394678e-2,1.394382056049653e-3,9.16419998626301e-4,1.832840195677596e-3
par/1048576,0.12502221317152448,0.12327053171161208,0.12650920689615996,2.5101538807215064e-3,1.398777301228911e-3,3.2559596046332294e-3
par/2097152,0.24064015742080908,0.23783730704958242,0.24562558258573214,4.102140740803859e-3,9.227183688406038e-4,5.9965345622809765e-3
