Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,3.0133686186360866e-3,2.469370285645968e-3,4.2971557491558714e-3,2.0274711605634426e-3,9.470624467466111e-4,3.427431077961436e-3
par/4096,3.485381723382894e-3,2.8697182681596753e-3,4.520301617506669e-3,2.241030693646145e-3,1.0352069285975145e-3,3.390666769944783e-3
par/8192,4.076696582503956e-3,3.352504954256779e-3,5.401538203540078e-3,2.6037861347309255e-3,1.2600911114535461e-3,4.303495647645893e-3
par/16384,5.056019105716495e-3,4.3206870226282406e-3,6.827531630440661e-3,2.61320124996774e-3,7.798149470714358e-4,4.4782733952319e-3
par/32768,7.3462485073511295e-3,6.373887342056689e-3,9.366260853911264e-3,3.2264992708498064e-3,1.1788240108751686e-3,5.562723711027736e-3
par/65536,1.3791301974740752e-2,1.1411168263371506e-2,2.0101548945289455e-2,6.544965219466378e-3,3.778745913674968e-3,9.756204284009098e-3
par/131072,2.952544700537187e-2,2.278440790278955e-2,3.7151787766027476e-2,1.2303624545653903e-2,8.472366809413486e-3,1.581418235437607e-2
par/262144,4.426356750189768e-2,3.581564691985003e-2,5.509695837645249e-2,1.3290175258045281e-2,9.417569077278793e-3,1.74965050935117e-2
par/524288,7.324273854686272e-2,6.461012688786945e-2,8.67841919596928e-2,1.4221260893700089e-2,6.438841575283204e-3,1.767985522099889e-2
par/1048576,0.134494202194522,0.1257658958832811,0.15633473093960978,1.6814303411617597e-2,7.357645747682502e-4,2.2741870784338813e-2
par/2097152,0.25250377535199126,0.24642232169086734,0.2696995517425239,1.2757795011089226e-2,5.541986577073388e-5,1.6589791176644674e-2
