Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,3.1814227742232868e-3,2.5153885400901075e-3,4.42558462716869e-3,2.2037286324246745e-3,9.358051871794682e-4,3.692606785695886e-3
par/4096,3.693811138393295e-3,3.035818993168642e-3,5.058810634278248e-3,2.354164189207558e-3,1.0333995226652843e-3,4.133031746534546e-3
par/8192,4.154894770536796e-3,3.459740089476815e-3,6.0942588262613605e-3,2.6769305579083594e-3,1.468923445994669e-3,4.4631906618317445e-3
par/16384,5.137066332143196e-3,4.288114256975967e-3,7.090084320897871e-3,2.8963010283960867e-3,1.1420741022142636e-3,4.832213199802169e-3
par/32768,7.348216093215202e-3,6.377932272267325e-3,9.204596044389345e-3,3.1094197063092303e-3,1.4568615071627298e-3,5.128528758942304e-3
par/65536,1.3748701279588462e-2,1.1114473374782935e-2,1.8609178875435915e-2,7.116021941129419e-3,3.468570467839954e-3,1.1149588970468739e-2
par/131072,2.9431435151314914e-2,2.3163436918397957e-2,3.801759008202076e-2,1.2875535934798748e-2,9.436721683221513e-3,1.840041946955708e-2
par/262144,4.4271165380030064e-2,3.5848494577340975e-2,5.3441426764945676e-2,1.4109278284008523e-2,1.0398759684344339e-2,1.7380047419098908e-2
par/524288,7.376150062967403e-2,6.581891115056351e-2,8.611253227999745e-2,1.3694002852675994e-2,8.242806901879356e-3,1.856942374562202e-2
par/1048576,0.13210617566108426,0.12347411185120498,0.1460188591906141,1.572324029523672e-2,9.059448971995496e-4,2.0711094483858352e-2
par/2097152,0.25181254541967063,0.24292474759276955,0.269072953495197,1.3794775423150697e-2,1.6986000475180084e-3,1.8307676236713952e-2
