Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,3.508898241669811e-3,3.404121076598661e-3,3.7775111964430197e-3,4.4236306377840154e-4,9.429796188808965e-5,8.1318886724569e-4
par/4096,4.2693981819828825e-3,4.149940976126344e-3,4.611184761240605e-3,5.148072443991492e-4,1.5447659195545543e-4,1.010303288417329e-3
par/8192,5.760743840092598e-3,5.687567650041273e-3,6.112258470221079e-3,4.0903076348326777e-4,1.457570620254508e-5,9.216207608497061e-4
par/16384,8.807758497810828e-3,8.799859269148303e-3,8.822447394982462e-3,2.3327578224988434e-5,1.1435945658219245e-5,3.569186494024679e-5
par/32768,1.5190151877663689e-2,1.5026814738200452e-2,1.5773047752947005e-2,6.916796068752245e-4,8.196009242226608e-5,1.394842443076072e-3
par/65536,2.7734323283457256e-2,2.72929066791901e-2,2.8797807871784098e-2,1.1990181114271531e-3,3.397780419703029e-5,1.8446260982140949e-3
par/131072,5.256027041479554e-2,5.1957571485658764e-2,5.5211388866882774e-2,1.8366644638060725e-3,1.309165919639603e-4,3.3843725577266015e-3
par/262144,0.10177784012842059,0.10086117588259555,0.1050374051153568,2.421014232278828e-3,2.0508397092216732e-4,3.902831555608832e-3
par/524288,0.19863374397779507,0.19840482430946496,0.19916757359169424,3.424852423415787e-4,8.238190159395192e-5,4.814005198374208e-4
par/1048576,0.393465165271967,0.3932922783618172,0.3937739706598222,2.1915222193637652e-4,2.15665398476117e-5,2.9735660659270795e-4
par/2097152,0.7834878055728041,0.7828800645656884,0.7839248456875794,5.063143013681213e-4,4.883129991034341e-5,6.154124869455892e-4
