Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,3.7036247151967516e-3,3.05778238644845e-3,5.052811751150899e-3,2.3700838814383856e-3,1.082472155967133e-3,3.9625543946600625e-3
par/4096,3.7688248751819777e-3,3.0687243324615428e-3,5.2847248813849106e-3,2.5837042670293904e-3,8.963206665233638e-4,4.331135528875666e-3
par/8192,4.1960635542968895e-3,3.4393269108072733e-3,5.936764250966451e-3,3.0243445998008383e-3,1.4326125029352347e-3,4.892564766945134e-3
par/16384,5.222820338641731e-3,4.351873294099958e-3,6.585892360982411e-3,3.167404985296299e-3,1.5942678506784746e-3,5.093110536079513e-3
par/32768,7.137916589855913e-3,6.110531861671916e-3,9.030076978795085e-3,3.3210675447346637e-3,3.5067854989969185e-5,5.641328718993062e-3
par/65536,1.3407251792413376e-2,1.0365348736610014e-2,1.9123808275521747e-2,7.238590485614964e-3,2.992533629493542e-3,1.0624775128858432e-2
par/131072,2.9549114809271835e-2,2.2686656008550906e-2,3.94724409346808e-2,1.4519292583554246e-2,1.1060890781351869e-2,1.9553493366470377e-2
par/262144,4.3250910779668174e-2,3.4672516070599464e-2,5.8426700490262475e-2,1.5214417552739007e-2,1.1035879837240917e-2,2.175020964083075e-2
par/524288,7.097591074684353e-2,6.2034098378397406e-2,8.761346065866141e-2,1.5549465110532967e-2,7.752599906572745e-3,2.1350052679324393e-2
par/1048576,0.12721631827506436,0.11920254412689246,0.14343329244210118,1.4212216720779757e-2,1.0013691595369377e-3,1.8613258972659724e-2
par/2097152,0.2408436741990348,0.23259468053778015,0.2700204560533166,1.6381681397124995e-2,8.602813711351357e-4,2.122026839635074e-2
