Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,3.121695293910447e-3,2.5548939414313573e-3,4.296539903885077e-3,2.177651909588624e-3,1.1723131372957465e-3,3.809403013277169e-3
par/4096,3.534424877448867e-3,2.8441442959923403e-3,5.068258663566413e-3,2.341404974146628e-3,1.1133334782695865e-3,3.7841607709646653e-3
par/8192,4.164339081406873e-3,3.3809898961805617e-3,5.889635061915206e-3,2.4192172143222357e-3,9.549886170486599e-4,3.966624721603839e-3
par/16384,5.442852195835901e-3,4.72627715155401e-3,7.037747093118698e-3,2.492034740540859e-3,1.037234918734462e-3,4.05954664714655e-3
par/32768,8.016901550974266e-3,7.148620695658699e-3,1.026314827160907e-2,2.701470341052446e-3,8.432102774937533e-5,4.712605866163298e-3
par/65536,1.5254880294041439e-2,1.302538075934233e-2,1.8839609362259833e-2,5.463487494560092e-3,2.939282755965237e-3,7.706809816296522e-3
par/131072,3.1024625479138913e-2,2.5519747512525157e-2,4.0434637126342904e-2,1.0651305109121175e-2,7.4059280466747986e-3,1.4207521479925878e-2
par/262144,5.058291229351792e-2,4.3710534311311784e-2,6.253498027432265e-2,1.2149319572308064e-2,8.080647190835203e-3,1.6291890388538142e-2
par/524288,8.766490365668674e-2,8.085399434258718e-2,9.941126859868832e-2,1.1429492773462587e-2,5.6021579535990166e-3,1.5492329981180919e-2
par/1048576,0.15841765788805096,0.15411268527220404,0.16987139487727765,9.491937428167993e-3,1.1082536640098176e-3,1.404838619512651e-2
par/2097152,0.3129793246711294,0.3043747645337135,0.32743992798030375,1.1305102392328358e-2,4.760415388294392e-3,1.4991881530887999e-2
