Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,1.4276267362349661e-2,1.4248033537044916e-2,1.4323715317559604e-2,2.82107815542069e-4,2.554328524339214e-4,2.843716282476493e-4
par/20000,1.934967308565758e-2,1.909833214730499e-2,1.9446655590578666e-2,3.8156637527975287e-4,3.670923430822756e-4,4.292802634384346e-4
par/40000,3.0688011597239204e-2,3.0347074580035282e-2,3.111252581185822e-2,1.3110652536406702e-3,1.222858749765604e-3,1.4508940544013906e-3
par/80000,5.6570201447745806e-2,5.6319921218547425e-2,5.680116945863952e-2,9.668102071360278e-4,2.5554601146623545e-4,1.2571754955506117e-3
par/160000,0.10934337937822106,0.10916292856168577,0.11015789606550962,1.5043648871732706e-3,9.214045346157843e-4,1.6871827776811872e-3
par/320000,0.22063823876540278,0.2196014515357092,0.22153233466669917,1.4936139735645779e-3,1.0224840384413785e-3,1.983881283786282e-3
par/640000,0.45655045690364204,0.4529981721425429,0.45870676773483865,3.792072393948566e-3,3.0974139780079305e-3,4.438648572933362e-3
