Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,5.5865349727021955e-3,5.479384137131705e-3,5.799665869077382e-3,6.932276007077184e-4,5.018387477538327e-4,1.0972655003721225e-3
par/20000,1.2431957450448566e-2,1.2249397144160625e-2,1.256585276736661e-2,8.600195111003593e-4,5.562324010580089e-4,1.0460524002025842e-3
par/40000,3.406345747048207e-2,3.374877255811515e-2,3.450204967472625e-2,1.983102971373402e-3,1.3219972449943008e-3,2.5457333778862875e-3
par/80000,9.761337841888873e-2,9.491465978999498e-2,9.98803664319549e-2,5.265786374425111e-3,4.531190051791819e-3,6.131439305489597e-3
par/160000,0.2516760014928877,0.24476036839187146,0.25558760212734344,8.744891427001255e-3,2.3383101410533493e-3,1.1200564334771186e-2
par/320000,0.6522181106944723,0.6455006246784857,0.6612715327258532,1.230777145937894e-2,9.85314188937261e-4,1.3123188110224447e-2
par/640000,1.6396910113107879,1.631091237271903,1.64883609773824,1.8701171215505012e-2,1.4769744302611798e-2,2.1119672442607318e-2
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,4.28077792771504e-3,4.190342393043803e-3,4.53324108060916e-3,5.908151742482154e-4,4.6975599310504517e-4,7.697188992222748e-4
par/20000,9.673713744531964e-3,9.619917412750048e-3,9.925292562572793e-3,8.607456567921426e-4,6.904133208441629e-4,1.0120852350929308e-3
par/40000,2.626290518569398e-2,2.557722191765672e-2,2.6815656930824758e-2,1.7899282671984952e-3,1.574740526167875e-3,1.854255302779226e-3
par/80000,6.978840944894013e-2,6.74147315994814e-2,7.109457703139009e-2,4.976437616256536e-3,3.7269853024378833e-3,5.582786671052856e-3
par/160000,0.17004902410925982,0.16982577814194721,0.17389196989658687,6.856526968667686e-3,3.1002174368410357e-3,8.340151057531907e-3
par/320000,0.44610243749533157,0.43319814709442045,0.4536319579347037,2.2351403657034485e-2,1.0055323325408011e-2,2.580858080182225e-2
par/640000,1.078687034304797,1.0576851126970723,1.0858923512375136,2.5891117760877297e-2,1.086173255074152e-2,2.6137730293120585e-2
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,3.7400106915733474e-3,3.6267666719327087e-3,3.810514959301433e-3,5.572542522224663e-4,3.814861489098019e-4,7.094243941702665e-4
