Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,2.457150395755321e-3,2.2170885028150733e-3,2.884941154145451e-3,9.028745500860311e-4,4.908124933598054e-4,1.486482471966056e-3
par/2048,7.099346695234052e-3,6.068428488465031e-3,9.13537506726026e-3,3.136603633146212e-3,1.8619578906789434e-3,5.608981709861816e-3
par/4096,1.7013021186824316e-2,1.3925647465383299e-2,2.099563918423479e-2,6.426321918946824e-3,4.6121662966991175e-3,8.528721877303195e-3
par/8192,3.714109367400375e-2,3.074778998920059e-2,4.3779093544133896e-2,9.944026277664343e-3,6.850598636355862e-3,1.4187096766692303e-2
par/16384,8.693103241492753e-2,7.259176364685926e-2,0.10386419450622741,2.0263931422703812e-2,1.2183205029714067e-2,2.617727456927016e-2
par/32768,0.1991997909408787,0.16465625153957972,0.22060832689102325,2.9855045584257906e-2,1.3421331511349718e-2,4.264866113495351e-2
par/65536,0.4489483547513373,0.3780917642870918,0.4917079712613486,6.704499794370908e-2,5.664069089107215e-3,8.508829497008714e-2
par/131072,0.9654855233384296,0.8958879090496339,1.0042252103448845,6.820591108910551e-2,2.460768911987543e-3,8.339809342145407e-2
par/262144,2.035641224075031,1.9371374719776213,2.1031359737098683,7.545340161178972e-2,1.1615857811799968e-2,0.10516334577079312
par/524288,4.364055557060055,4.277970935218036,4.440198834054172,7.669153552202547e-2,2.8481385204941034e-2,0.10436641835403306
par/1048576,9.401251379478103,9.195439321221784,9.577638550719712,0.2025616553801273,3.1877273033994236e-2,0.2220787137630879
