Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,2.9143212826741533e-3,2.553566370988079e-3,3.6004315754970925e-3,1.2132567918551665e-3,5.709455787717246e-4,1.8503360816244047e-3
par/2048,8.968758098288322e-3,7.174842774813211e-3,1.2572302936855273e-2,5.037575565503646e-3,2.901161497427346e-3,7.862323288845868e-3
par/4096,2.0466951838467192e-2,1.6030926156589548e-2,2.7344977818128325e-2,9.049074102276098e-3,5.563677379318327e-3,1.300023310497555e-2
par/8192,4.289772969130483e-2,3.5951841843446554e-2,5.3444306815857136e-2,1.3242777303674966e-2,9.123363454156796e-3,1.9052596862422427e-2
par/16384,0.10088586671568611,8.002575512214134e-2,0.12058178579900414,2.4338378809144336e-2,1.4036458345313665e-2,3.433830404963106e-2
par/32768,0.23460227756916235,0.16266913572326303,0.2619789118086919,4.275098049927354e-2,5.886560691850715e-3,5.6108439937059794e-2
par/65536,0.5105394207154555,0.37087552389129996,0.5800153666253511,9.952936626114091e-2,1.9286594612992952e-2,0.13039024180727696
par/131072,1.1443794254252377,1.016451166011393,1.2090326158407456,9.084887214017724e-2,4.686425099696925e-3,0.1135301644497535
par/262144,2.4293814390548505,2.3342237569740973,2.5280713160755113,0.10288753137798523,1.1552667594514787e-2,0.14477729674157006
par/524288,5.0921308769029565,4.990968727041036,5.138747825170867,7.018970500153343e-2,8.272441220469773e-3,9.009639825135177e-2
par/1048576,10.609434024702447,10.460583352930067,10.733126682403963,0.14698885827143562,5.5743563415792785e-2,0.175011539785198
