Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,3.925806680411899e-3,3.917043416374707e-3,3.934134291858274e-3,3.673524091964307e-5,2.5251483767842584e-5,4.537854287147326e-5
par/20000,1.1191792184445238e-2,1.1144558951594906e-2,1.1252154973471973e-2,2.3773828558872604e-4,2.0261712854911887e-4,2.897947720105688e-4
par/40000,2.6945924503129975e-2,2.6936225516020897e-2,2.696040035576244e-2,6.807894535649741e-5,5.449565742319908e-5,9.139676361015192e-5
par/80000,6.256168640247568e-2,6.256168640247568e-2,6.256168640247568e-2,9.780700316002337e-4,9.521754432907287e-4,1.298764560516791e-3
par/160000,0.14276628658685478,0.1414703341101163,0.1433190817090993,1.5554137917814794e-3,2.762646298306811e-4,2.2779097319818005e-3
par/320000,0.32885581929197844,0.32878374427673407,0.3296015337788655,2.3825388306855364e-3,1.4497631739041226e-3,2.3826027784040293e-3
par/640000,0.7486875720593767,0.7460985206998885,0.7576629469792048,6.263125913084574e-3,6.203256271129842e-3,6.317183214964478e-3
