Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,3.090677197486445e-4,3.0639482922171384e-4,3.107322733569041e-4,1.8375571137742676e-5,1.5983923114591453e-5,1.9339784772672494e-5
par/110000,2.9256653286065535e-3,2.9194923532170442e-3,2.9326519363031354e-3,3.288409198971557e-5,2.9247268600704493e-5,3.483411150745367e-5
par/210000,5.241495777002691e-3,5.232650851639373e-3,5.264496671354849e-3,7.708404571351243e-5,6.639129158580641e-5,9.216471003761381e-5
par/410000,1.0427428949753634e-2,1.0407362022885646e-2,1.044926536922955e-2,7.73106076290878e-5,5.272893165043845e-5,1.1130662974978438e-4
par/610000,1.5804319910604755e-2,1.575914583548883e-2,1.5851430607827965e-2,1.4365606780514465e-4,1.0548694440979593e-4,1.8945259496683372e-4
par/810000,2.040304554772137e-2,2.0375969404430618e-2,2.045962559654474e-2,1.0721596816225097e-4,6.859793543227601e-5,1.438437084694987e-4
par/1010000,2.6481603244680046e-2,2.646227465508887e-2,2.6573461343915892e-2,1.7854770124386266e-4,9.224651229421388e-5,2.124093687995994e-4
