Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,1.5312069617221223e-2,1.4176081469845142e-2,1.809878241148109e-2,3.383560573555132e-3,1.5220409643275513e-3,5.563485171139719e-3
par/2048,1.7280447335515155e-2,1.594540156786605e-2,1.9385405344052104e-2,3.0569028951886075e-3,1.7895135874749734e-3,4.139578717866536e-3
par/4096,2.1825577193254488e-2,1.955219417198312e-2,2.6641270604871214e-2,5.487014934336288e-3,3.336284789746235e-3,8.28480032806872e-3
par/8192,2.872976880820021e-2,2.5939786531194133e-2,3.2961005839698305e-2,5.479338116554303e-3,3.997555096629092e-3,6.4656909291851165e-3
par/16384,4.802916962805532e-2,4.191520844042936e-2,5.676960383581153e-2,1.0190815482714452e-2,7.17938364657082e-3,1.353087232273872e-2
par/32768,9.39343858373514e-2,8.183377865632928e-2,0.10556333156625332,1.6258514128536763e-2,1.0507003646940691e-2,2.013604784082992e-2
par/65536,0.24291176439728587,0.171178525313735,0.27151336825918404,4.283724199120964e-2,9.429673788525744e-3,6.0526738100929976e-2
par/131072,0.6127422258432489,0.5550231261586305,0.6444726573245134,5.513873665253884e-2,3.8278421852737665e-3,6.885828119667778e-2
par/262144,1.3747686127608176,1.3182766665704548,1.4021768316742964,3.946747119975396e-2,4.923828935716301e-3,5.2548249964961505e-2
par/524288,2.977609651260233,2.8929097027285025,3.03823277662741,8.207256044223839e-2,7.916154921986163e-3,0.10882282499656061
par/1048576,6.408882132876897,6.385422779247165,6.430903086584294,2.2493189200698455e-2,4.952910356223583e-3,2.8287171228993643e-2
