Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,1.5063494546649299e-2,1.3610285512321655e-2,1.860808801915044e-2,4.099381413921016e-3,2.1767609245765597e-3,6.348885982214357e-3
par/2048,1.7536134443759656e-2,1.5218240504153316e-2,2.1987569327919423e-2,5.351461171014054e-3,2.700963070666465e-3,7.973597887008561e-3
par/4096,2.1109774914862916e-2,1.8694990826361266e-2,2.6527119199343245e-2,6.153079635847458e-3,2.584282927635573e-3,9.600702033777523e-3
par/8192,2.9492071206370186e-2,2.5594621670336336e-2,3.437769761407182e-2,8.038316394554584e-3,5.293768218511151e-3,1.0391306840685873e-2
par/16384,4.794538118493804e-2,4.062470687935368e-2,5.8190923126513854e-2,1.3167690060088114e-2,8.45474437804797e-3,1.819622224869881e-2
par/32768,9.860356207401122e-2,8.161962188832048e-2,0.11604657580444057,2.3437036315261513e-2,1.4337093169146112e-2,3.3304176763474996e-2
par/65536,0.23795386416992792,0.17658443730324508,0.2716233771139135,5.123913751665242e-2,1.521390978349442e-2,7.39803865325752e-2
par/131072,0.6403094557463191,0.5563225359655917,0.682759030140005,5.963298251171211e-2,2.2034315625205636e-3,7.427029575275228e-2
par/262144,1.460508100601146,1.3592656468972564,1.5569574885012116,9.9564634384695e-2,2.0848899355280434e-2,0.12179460981219527
par/524288,3.058479056848834,2.998129165265709,3.089368896558881,4.186624103851349e-2,3.235845748956079e-3,5.566194599009103e-2
par/1048576,6.116715503623709,6.000436907284893,6.180652110720985,0.10998919345508275,7.729745237156749e-3,0.13872972828785415
