Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,1.559549961124353e-2,1.436503210289921e-2,1.7855373053890792e-2,3.6531474612753285e-3,1.2468522223591802e-3,6.273122044706367e-3
par/2048,1.856764087199272e-2,1.6592576068420992e-2,2.185388111900998e-2,4.532702964085217e-3,2.390512986499308e-3,6.631461167464574e-3
par/4096,2.3084327570001388e-2,2.086413517082196e-2,2.733549469487141e-2,5.238094526151049e-3,2.6940668866986396e-3,8.234131370406964e-3
par/8192,3.231767880633316e-2,2.9191869501966707e-2,3.83766553876353e-2,6.256300729925208e-3,3.903196981987395e-3,8.64506000696396e-3
par/16384,5.457343350419317e-2,4.957492653851206e-2,6.878396129385302e-2,9.828903270201882e-3,6.210499013320603e-3,1.396692771134824e-2
par/32768,0.10832675586661068,0.10059570957431181,0.11806127103142595,1.1406348073733951e-2,6.002957436261365e-3,1.5963444517037455e-2
par/65536,0.2598578700516373,0.23358836360275745,0.2776903443597257,2.282147417934506e-2,6.660414197046459e-3,3.2106058013325715e-2
par/131072,0.7020203698678719,0.6487338412553072,0.7259386653119388,3.691619334137433e-2,6.127410781725018e-3,4.81118882160983e-2
par/262144,1.5860080874020543,1.5534707949263975,1.6409135905560106,4.160325047806032e-2,0.0,5.063317067849944e-2
par/524288,3.4255792858214895,3.4003867980403206,3.4366951260599308,1.7229863987696447e-2,0.0,2.1056617807756826e-2
par/1048576,7.626654777054985,7.545361302637805,7.685208811308257,6.46040801717721e-2,1.7445436911657453e-2,8.577706062492203e-2
