Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,9.170597964447103e-4,8.569461349028273e-4,1.1689449258177403e-3,2.8213631258788873e-4,1.5459680222722986e-5,6.024736598284901e-4
par/4096,1.7100959744110196e-3,1.669047230266421e-3,1.9015851215971496e-3,2.52270606490594e-4,1.3590536752124339e-5,5.794243056099053e-4
par/8192,3.2333909874662516e-3,3.1856358828009123e-3,3.2806980832662314e-3,1.2293009759337074e-4,1.1148691521389826e-4,1.3058629875025888e-4
par/16384,6.602446424779628e-3,6.593396186643588e-3,6.613024296404114e-3,2.2537969583408198e-5,1.908015182270029e-5,2.650983968383703e-5
par/32768,1.3220899935983887e-2,1.321170044736999e-2,1.3244597981268993e-2,2.7610890728053498e-5,1.35389418383329e-5,4.9350043621042014e-5
par/65536,2.625401875563115e-2,2.6153152464201756e-2,2.6337430124062845e-2,1.6840596561751777e-4,1.073357609457427e-4,2.3099908685244523e-4
par/131072,5.263616673954256e-2,5.244865736522027e-2,5.301945797699378e-2,4.2608143753455197e-4,1.812595889799801e-4,7.133854489352722e-4
par/262144,0.10512323394391893,0.10415599078146948,0.10575059869249041,9.722911113281234e-4,3.234106761798375e-4,1.3585080194578926e-3
par/524288,0.2116516332543041,0.2114503965001657,0.21220700846364102,3.6168631491153045e-4,3.1380134544953915e-5,5.119095753945006e-4
par/1048576,0.42282753386340727,0.4216649519900481,0.4233387134736404,7.948958286428878e-4,8.234108099713922e-5,1.028196921058482e-3
par/2097152,0.8452685900168339,0.8409894316767653,0.8473536996752955,3.0422991682532495e-3,6.822413415648043e-4,4.027570046001486e-3
