Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,1.0323909690447021e-3,9.659509512601095e-4,1.2007466458816656e-3,3.049140250969166e-4,2.198797672691295e-5,5.830522683637233e-4
par/4096,1.8988545679385388e-3,1.8410735744877119e-3,2.062635473867696e-3,2.803924180916796e-4,4.9732646671403605e-5,5.89770470801002e-4
par/8192,3.7480838288950387e-3,3.7082600596377666e-3,3.771355405273558e-3,7.714737543712355e-5,4.1550675143656015e-5,1.0938991116939373e-4
par/16384,7.4560765750416e-3,7.361612075507749e-3,7.523310977406281e-3,1.7804313239439378e-4,8.70436592016477e-5,2.4609361446471264e-4
par/32768,1.4693369393491758e-2,1.4379197166578903e-2,1.4999620129070653e-2,5.590752684133949e-4,4.3678674044133714e-4,7.618618283044169e-4
par/65536,3.005320975321988e-2,2.9732089387951015e-2,3.0235116768434416e-2,3.6502998659339363e-4,1.7110082247270448e-4,6.314113518456429e-4
par/131072,5.974127021844831e-2,5.9495661346057716e-2,5.989954371098586e-2,2.669853995128752e-4,1.2570429029440793e-4,4.184826358864214e-4
par/262144,0.1197297280174791,0.1187421972261897,0.12152387813465404,1.6403964202004776e-3,2.2256068989714712e-4,2.5679314431312312e-3
par/524288,0.22676444646850644,0.22477571587336975,0.23124373458429345,3.0997834628975636e-3,7.848911113429026e-4,4.470120510078043e-3
par/1048576,0.4737507309182547,0.45891582453623414,0.4794728911947459,9.969801393016332e-3,0.0,1.2313881064090773e-2
par/2097152,0.943184046249371,0.9191551972180605,0.9566052445443347,1.777133253962049e-2,9.751968318596482e-4,2.218482505837568e-2
