Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,7.968156183238955e-4,7.908168116876982e-4,8.190024402173431e-4,3.4346623793736466e-5,1.0121798377805415e-6,7.258682259762625e-5
par/4096,1.5340721933081506e-3,1.5335916255505044e-3,1.5345427855216144e-3,1.2807875266305548e-6,9.444143100217034e-7,1.8733579818050018e-6
par/8192,3.0151405082729467e-3,3.0096558562506034e-3,3.0199514634440894e-3,1.4204946667534854e-5,1.1501363035523246e-5,1.7055204225144098e-5
par/16384,5.9911168232698745e-3,5.984068998737949e-3,5.998351718529301e-3,1.6619837851659388e-5,1.3354514929900592e-5,2.2947174266998085e-5
par/32768,1.1957935588014636e-2,1.1948226835276094e-2,1.1980433199971413e-2,2.7908489535966212e-5,1.598829766306756e-5,5.0802862709005246e-5
par/65536,2.388194915650614e-2,2.3854409740763968e-2,2.39380722901668e-2,6.877493636177093e-5,3.1081485297150714e-5,1.1037841057919611e-4
par/131072,4.782833762971339e-2,4.773493060405969e-2,4.8137096024755896e-2,2.693856030265135e-4,5.469672221398178e-5,4.952885541217365e-4
par/262144,9.556053503099467e-2,9.5435618089489e-2,9.597813370481553e-2,3.2112779395040557e-4,2.6967302890977735e-5,5.176895022987977e-4
par/524288,0.19138117749114625,0.1911947879513415,0.19195724842138587,3.6915467665926384e-4,4.2783133096377845e-5,5.246907470031484e-4
par/1048576,0.3827490996918641,0.38265802373643965,0.38287417870014906,1.0028437697818126e-4,5.700858309864998e-7,1.4177222740906112e-4
par/2097152,0.765734203994119,0.765253858815413,0.7667609741911292,7.017427165843277e-4,6.252938571094102e-6,9.165246545726367e-4
