Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
seq/1024,4.4195360046119e-3,3.931315045802606e-3,5.286081173001876e-3,1.3101628068982966e-3,7.966757022532673e-4,2.035455083395168e-3
seq/2048,9.957681910114853e-3,9.091553649548919e-3,1.1184819465600791e-2,2.2227749791858733e-3,1.5116434072792691e-3,3.142008678566883e-3
seq/4096,2.1865743339151606e-2,1.9969248233080855e-2,2.4528728230104907e-2,3.60686449977198e-3,2.4150437433396467e-3,5.3113251958457385e-3
seq/8192,5.027884203888408e-2,4.680080207170502e-2,5.314294499781788e-2,4.793609504889088e-3,2.8865919831541063e-3,6.4759521530023244e-3
seq/16384,0.12411160182922945,0.11556008632760495,0.13505227165296674,1.1400051425676818e-2,6.024999391061699e-3,1.5674979914279432e-2
seq/32768,0.2799576067583015,0.2574407322332263,0.29478162777610123,2.2026462625417787e-2,6.976121741570907e-3,3.0967612740133908e-2
seq/65536,0.619803785715097,0.5974653085577302,0.6628493079915643,3.0813011644061774e-2,1.1079700198024511e-4,3.778145401327781e-2
seq/131072,1.349779550936849,1.3286421064597864,1.3671835114364512,2.0907502318514903e-2,3.545007382864118e-4,2.458466888676901e-2
seq/262144,3.0548541274426193,3.0115219086098173,3.1149480678141117,5.082139232736181e-2,1.200693465458924e-3,5.971312085784848e-2
seq/524288,7.036669037169001,6.993432924306641,7.102563293185085,5.1575094737501735e-2,2.2064253377416243e-3,6.300644784873265e-2
seq/1048576,15.643214259112332,15.56057195152971,15.78981666918844,0.10687860065279856,6.900287175085396e-3,0.1343464407795783
