Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
seq/1024,4.715812859591666e-3,4.300394829096676e-3,5.448830123087736e-3,1.3669118392311758e-3,8.907822972972128e-4,2.1559352333956143e-3
seq/2048,1.0595688696898621e-2,9.630136934747919e-3,1.1881235507257386e-2,2.424418375412183e-3,1.5800198593405067e-3,3.4992559039254017e-3
seq/4096,2.3772156470113864e-2,2.2188724978473316e-2,2.6673041954097528e-2,3.7460275288157437e-3,2.3267329597603825e-3,5.830803849880982e-3
seq/8192,5.543525728959745e-2,5.188112938097523e-2,5.870674500183668e-2,5.459523058215209e-3,3.8038768176912176e-3,7.449684171049249e-3
seq/16384,0.12354438346491883,0.11237876419909298,0.1301598895287108,1.088231286933263e-2,5.631200785709091e-3,1.340727490807744e-2
seq/32768,0.28969656538528704,0.25097211403772235,0.3063520749223729,2.451826466300747e-2,7.912124196548898e-3,3.550988205812622e-2
seq/65536,0.6133618956470551,0.5959291839972138,0.6235635373159312,1.2537897104855233e-2,2.247317577712238e-3,1.695670174953676e-2
seq/131072,1.3384379978427507,1.3214528830042884,1.3565086729358882,1.8336437112802376e-2,3.8843095341386524e-3,2.310882541407303e-2
seq/262144,2.9431675763820144,2.930381450802088,2.950732960064973,9.324695336813904e-3,1.4510514059407065e-4,1.2927771122569957e-2
seq/524288,6.6074759877713705,6.579803805041593,6.651506984140724,3.2551892719080086e-2,2.9897134518250823e-3,4.520906877570567e-2
seq/1048576,14.643406440756129,14.489066666457802,14.706344529675942,0.10576850167435231,6.014615568953552e-3,0.13840421048492213
