Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
seq/1024,6.405359165000753e-3,5.519573047965688e-3,7.571643228971251e-3,2.35989373158329e-3,1.5795375717028851e-3,3.4401948260854775e-3
seq/2048,1.4852629004474704e-2,1.3051185509756891e-2,1.7846680144622047e-2,4.363400042993416e-3,3.1549634798215005e-3,5.969034875859141e-3
seq/4096,3.307135360256107e-2,3.0040521550940218e-2,3.781792184060297e-2,6.650613544036037e-3,4.440446714761529e-3,9.765426603221616e-3
seq/8192,7.067442832930916e-2,6.407328706065361e-2,7.665024154050502e-2,9.21136091081542e-3,6.004714366287023e-3,1.2909476349429964e-2
seq/16384,0.15624160609987317,0.13536472816818526,0.16864280521071384,1.786845557537435e-2,6.1372410007411275e-3,2.182551662434203e-2
seq/32768,0.3519923269244221,0.3081419059308246,0.39595003579355154,4.707729545494556e-2,3.2980468260669776e-3,6.649538094235505e-2
seq/65536,0.7523414194195842,0.7204070058651268,0.7659656204438459,2.2254470640899682e-2,1.4528634492307901e-3,2.9786122308385763e-2
seq/131072,1.6396492366911843,1.6001740891952068,1.6793621262768283,4.2456941077389794e-2,2.5737853720784187e-3,5.996832891595919e-2
seq/262144,3.4639590235601645,3.4547053611604497,3.4690682905493304,7.231112983081177e-3,1.8880849238485098e-3,9.619174008152822e-3
seq/524288,7.447838304506149,7.358616529032588,7.546124540967867,7.679064344017612e-2,3.782660234719515e-3,0.10825780116604476
seq/1048576,16.225798637305463,16.149674401259592,16.29804160213098,8.423689463964494e-2,6.233192103294094e-2,9.486327798132253e-2
