Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
seq/1024,5.302765913922383e-3,4.7250160101579355e-3,6.269866866691859e-3,1.7052970352240883e-3,1.1736579425916356e-3,2.533251245456785e-3
seq/2048,1.2268798269412752e-2,1.0862987660611981e-2,1.3972490270616674e-2,3.454279710861181e-3,2.2484553984365913e-3,4.94382287034426e-3
seq/4096,2.7340115037807967e-2,2.489157364446093e-2,3.145969128162568e-2,5.791102342839222e-3,3.427746378950363e-3,9.343723280104339e-3
seq/8192,5.8150332530614614e-2,5.364635725143469e-2,6.207338782334109e-2,6.902640576527064e-3,4.502989084201327e-3,8.95515774272433e-3
seq/16384,0.1315389197750067,0.11941588627606897,0.14506664558367838,1.5898095310134596e-2,8.639996456429143e-3,2.3362100604431408e-2
seq/32768,0.3047075136875113,0.27667998558220763,0.33107404260275264,3.054147287289555e-2,1.3240413045735304e-2,4.421192061141008e-2
seq/65536,0.6329432486575873,0.618385209760163,0.6492599755583797,1.608994757019992e-2,3.835511510260403e-3,2.1055366939860938e-2
seq/131072,1.3878383462821755,1.3700119936838746,1.4226188701577485,2.412669053962126e-2,2.957916003651917e-3,3.184861357139217e-2
seq/262144,2.934677127302469,2.925815887943221,2.9500412391498685,1.10946175488954e-2,1.8348613909136002e-3,1.4516191899356152e-2
seq/524288,6.489873990406825,6.457373095559888,6.5190068406130495,2.9234565537774405e-2,9.668958412172746e-3,3.9690344268325524e-2
seq/1048576,14.31973815524058,14.279985160566866,14.355509461980546,3.725457700608317e-2,8.86884153199663e-3,4.64255751970653e-2
