Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,1.626625814420751e-5,1.6263868059065943e-5,1.627268564247599e-5,1.111751576881223e-8,2.9849616676072144e-9,2.241732627921053e-8
par/2048,3.2575685200782966e-5,3.256126321257724e-5,3.260344829704508e-5,6.263240071331082e-8,2.491223734392641e-8,1.0817622901143251e-7
par/4096,6.519096901617953e-5,6.51496152383003e-5,6.52558241189241e-5,1.2362419254275807e-7,8.760245764290579e-8,1.6545136516214838e-7
par/8192,1.3057525701295605e-4,1.3055091520535885e-4,1.3062025370446054e-4,9.079047634289446e-8,5.0073609666381314e-8,1.5116307936295887e-7
par/16384,2.6962649257985177e-4,2.695173810327216e-4,2.697506991826881e-4,3.475454413046368e-7,2.70350241537958e-7,4.4067405033022767e-7
par/32768,6.390521673471773e-4,6.383694943931998e-4,6.403964226484099e-4,2.5458642577458336e-6,1.4127349506441383e-6,4.5658443135941696e-6
par/65536,2.58556633782844e-3,2.556760732669283e-3,2.624366175302145e-3,9.205636840511979e-5,7.074018168118673e-5,1.2130637205599417e-4
par/131072,4.910621419054705e-3,4.841674831282095e-3,4.988777539080944e-3,1.8593203566509263e-4,1.4948820007295777e-4,2.3023532878468892e-4
par/262144,1.0619764880688724e-2,1.0450494802665291e-2,1.0807526552042639e-2,3.625195593579013e-4,2.9926901571970316e-4,4.4763255114608754e-4
par/524288,1.7371921385069652e-2,1.72210089937006e-2,1.7548973240587712e-2,3.1072780004300885e-4,2.354293873353766e-4,3.8942712549947135e-4
par/1048576,2.7970859568603356e-2,2.7590023146660415e-2,2.831110493284388e-2,6.333532417390621e-4,4.7054830991562945e-4,8.014974619023806e-4
