Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,1.627716563886344e-5,1.627349074259109e-5,1.628317732627466e-5,1.2302612503140295e-8,9.091872134482793e-9,1.752957340585613e-8
par/2048,3.269796912702203e-5,3.267347897784587e-5,3.271371427711691e-5,4.745064171739952e-8,3.5492897176764344e-8,6.307665397454587e-8
par/4096,6.519987599864509e-5,6.51860228717123e-5,6.522521675501044e-5,5.329533793903229e-8,3.17420991760865e-8,8.648847078644445e-8
par/8192,1.3114051444188695e-4,1.311180668512078e-4,1.311820604009792e-4,8.16680218234279e-8,4.994146985128524e-8,1.3842415851376885e-7
par/16384,2.7003050600227804e-4,2.6994463929892905e-4,2.7012355180205846e-4,2.2019170030777523e-7,1.713092682717543e-7,3.024465514590637e-7
par/32768,6.254223204524764e-4,6.250547645729909e-4,6.257570759444162e-4,8.668786492380396e-7,6.533940288633595e-7,1.2312333881343152e-6
par/65536,2.510619393733363e-3,2.4852598420252e-3,2.535947191965277e-3,6.700570988676824e-5,4.817684995699721e-5,8.647221442090861e-5
par/131072,4.97205924401339e-3,4.888334010571199e-3,5.080649391042608e-3,2.240719314454629e-4,1.7644157564909054e-4,2.761511270570861e-4
par/262144,1.0647966320728388e-2,1.0517546505332879e-2,1.0790256115412176e-2,3.110351487514962e-4,2.4093343695940147e-4,3.866265177184407e-4
par/524288,1.673787980866644e-2,1.6515043640829598e-2,1.688198973413207e-2,3.258698103257426e-4,2.1422918369310017e-4,4.3391539297089974e-4
par/1048576,2.8460927067919e-2,2.8293266826698676e-2,2.8607570033734226e-2,2.4487287618446855e-4,1.7513078524002818e-4,3.317658431388082e-4
