Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,1.627316436954814e-5,1.6270427540173798e-5,1.6278231649868256e-5,1.095598460854251e-8,3.811411301374682e-9,1.7270057500131355e-8
par/2048,3.256965542131271e-5,3.255936564292821e-5,3.259162714456502e-5,4.380733272216921e-8,2.2380927799754715e-8,7.533703746453032e-8
par/4096,6.584605452725628e-5,6.580943779508594e-5,6.598821211922436e-5,1.963712253232639e-7,3.4285798223263117e-8,4.4488541979938397e-7
par/8192,1.2996483790482922e-4,1.2993514044810242e-4,1.3001121402441562e-4,1.0195618387682563e-7,6.198653008478939e-8,1.8410204020810186e-7
par/16384,2.7037672989825323e-4,2.702807402499078e-4,2.7051661450862573e-4,3.274910627542818e-7,2.303266348640563e-7,4.5510739726624965e-7
par/32768,6.420294916058116e-4,6.415038012045368e-4,6.429874784223639e-4,2.029741781048757e-6,8.725288886756675e-7,3.249305314968545e-6
par/65536,2.525306417237625e-3,2.49251750593657e-3,2.5653267823862757e-3,1.0341183241335961e-4,8.0780337793526e-5,1.3415272964549462e-4
par/131072,5.237948517188128e-3,5.194195565372221e-3,5.349620868265671e-3,1.3757561279716446e-4,1.0071722829499463e-4,2.145977523665935e-4
par/262144,1.0488813169063695e-2,1.036567285792431e-2,1.0620061702516947e-2,2.4636493640201984e-4,1.9187276125357726e-4,2.999884961245884e-4
par/524288,1.787601881600733e-2,1.779209823221505e-2,1.7982472872909567e-2,1.737607902683039e-4,1.1866559490279578e-4,2.3209379716811922e-4
par/1048576,2.8108429454474653e-2,2.7749945890998575e-2,2.846348053718832e-2,6.551956197541613e-4,5.139708102867038e-4,8.548327575756633e-4
