Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,1.6282245263741433e-5,1.6278733621863157e-5,1.6286635029142047e-5,9.766425317991295e-9,6.762476094751346e-9,1.4489549576892066e-8
par/2048,3.2596444318209765e-5,3.257424880720622e-5,3.26212153403296e-5,6.261691138896141e-8,5.2151863208610684e-8,7.644423540828624e-8
par/4096,6.503902213440549e-5,6.503047652668231e-5,6.504871011414804e-5,2.243017306553931e-8,1.7957701847581935e-8,3.13952388291409e-8
par/8192,1.317634897587361e-4,1.317367291382947e-4,1.3179242783846134e-4,6.92844183579671e-8,4.8564394850955217e-8,1.0363923173427395e-7
par/16384,2.7168423788860146e-4,2.715349744315573e-4,2.7194977308515894e-4,4.696165210412238e-7,2.991307985119341e-7,7.885005241849428e-7
par/32768,6.214512002457199e-4,6.210942375415668e-4,6.221393883258591e-4,1.2469219217162486e-6,7.607203790845773e-7,2.3073073890378026e-6
par/65536,1.5658146015858382e-3,1.552090949743512e-3,1.5821477822151526e-3,4.093122955238764e-5,3.276420920353513e-5,4.981867555586207e-5
par/131072,3.402384759777795e-3,3.3795546139329252e-3,3.432533864853063e-3,7.206067744962085e-5,6.00837001529348e-5,8.983012702522695e-5
par/262144,8.244991880346607e-3,8.194546039666092e-3,8.297956976678166e-3,1.1819637187950366e-4,9.59486536848157e-5,1.460307265025453e-4
par/524288,1.7647718883444935e-2,1.747177602769985e-2,1.7819478257970686e-2,3.280449865783495e-4,2.3342231442050908e-4,4.796516866342219e-4
par/1048576,2.7735105622188297e-2,2.7565295276469594e-2,2.797500423804333e-2,3.073181647294026e-4,2.169617189906641e-4,3.954454950511767e-4
