Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,1.6277522311555362e-5,1.627372910831312e-5,1.6288412932097513e-5,1.6380310066463295e-8,6.725371189113643e-9,3.0501981163645516e-8
par/2048,3.2492393594156595e-5,3.2486472333889076e-5,3.250471304743704e-5,2.2408680469286894e-8,1.0771737843679853e-8,3.529661329392637e-8
par/4096,6.495852607554936e-5,6.495000641078447e-5,6.497196043804458e-5,2.900704334394178e-8,1.5670763248316783e-8,4.31837696854596e-8
par/8192,1.316354021185657e-4,1.316066949207714e-4,1.3168333247797251e-4,9.914321657892245e-8,6.381976226778769e-8,1.6164213241477574e-7
par/16384,2.6955152832630196e-4,2.6897152144811956e-4,2.7008357500945163e-4,1.5088366200935945e-6,1.258037826133038e-6,1.6992156895900728e-6
par/32768,5.1991632183651e-4,5.19465394260567e-4,5.208872251925768e-4,1.9610367583862785e-6,3.4299688778216057e-7,3.338159342213595e-6
par/65536,1.0433193491156268e-3,1.0430127048446265e-3,1.0438844268407916e-3,1.1080268714736655e-6,7.03504481898766e-7,1.7376911994655376e-6
par/131072,5.451733229344279e-3,5.37074823491684e-3,5.527850220575859e-3,1.9597407290914876e-4,1.5740706281664225e-4,2.344356986964684e-4
par/262144,4.842530635878086e-3,4.835354199018699e-3,4.856543718359981e-3,2.3866420631859765e-5,1.5866404480503677e-5,3.277186175378786e-5
par/524288,8.950287689419122e-3,8.941146490193197e-3,8.974156021957596e-3,3.64917087204968e-5,5.0490429093016665e-6,6.982297713885919e-5
par/1048576,1.7247656408694093e-2,1.724542966131028e-2,1.7251545059192734e-2,5.517158916416415e-6,3.488329220321933e-6,8.045494899454632e-6
