Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,1.633011063691081e-5,1.6315988884670912e-5,1.6342698538793656e-5,3.353974910691577e-8,2.6552381938900702e-8,3.974627759372166e-8
par/2048,3.26334717588919e-5,3.2626618937291056e-5,3.264334011874207e-5,2.332897358097445e-8,1.597571120597219e-8,3.4399140112953485e-8
par/4096,6.547876745382529e-5,6.545497925809523e-5,6.551005841691773e-5,7.551972435414959e-8,5.390110055358805e-8,1.126941201846768e-7
par/8192,1.3215205200255636e-4,1.3202857425739014e-4,1.3225960325959294e-4,2.905373526969311e-7,2.170193970073428e-7,3.8654034759978e-7
par/16384,2.712685759239316e-4,2.703648076471412e-4,2.717812062216736e-4,1.6276945442295207e-6,1.0506071069590108e-6,2.0749481849044526e-6
par/32768,6.425739570465966e-4,6.414151450407727e-4,6.4316714595633e-4,2.1543007266885698e-6,1.086981431780444e-6,3.411958774660994e-6
par/65536,2.7330997321264355e-3,2.682248539313912e-3,2.8010422276709157e-3,1.5981763100031702e-4,1.3542570453589173e-4,1.9251500761766378e-4
par/131072,4.793165126114372e-3,4.729335105283573e-3,4.87889374506883e-3,1.9612587637170495e-4,1.537930225476613e-4,2.4323166610736434e-4
par/262144,1.0705199301951882e-2,1.0598230927104324e-2,1.0820083132143414e-2,2.4236951748034022e-4,1.7576476696136133e-4,3.062006232739557e-4
par/524288,1.7269297931532913e-2,1.707098447124049e-2,1.7530146789507487e-2,4.5409099622060903e-4,3.626387976540051e-4,5.577698202373238e-4
par/1048576,2.4638090882352016e-2,2.134447518317648e-2,2.74183523880146e-2,5.301304500869874e-3,4.4305170207042145e-3,5.549940323651172e-3
