Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,1.5209733944880714e-3,1.40754751981416e-3,1.8010101834317856e-3,4.701339886373698e-4,1.3861502767063214e-4,8.300789125046417e-4
par/2048,3.9997902219518775e-3,3.4834916678097736e-3,5.320878231973714e-3,1.897403508924916e-3,9.451525106049031e-4,3.562043587690014e-3
par/4096,1.1107391336624084e-2,9.597318822392868e-3,1.332651445989115e-2,3.891064245414273e-3,2.6429065466680914e-3,5.115400893888968e-3
par/8192,3.1029596979230366e-2,2.4640839699138925e-2,3.9475042334820916e-2,1.0213408617906585e-2,7.077367433650351e-3,1.4666416907420605e-2
par/16384,7.195631854834833e-2,5.583331952137607e-2,8.734728763168234e-2,1.9999715038879904e-2,1.3062911012584796e-2,2.613812168845474e-2
par/32768,0.16185889070549483,0.12320024506949193,0.18906081727623533,3.4001375715226205e-2,1.2024701569477034e-2,5.8192561874521744e-2
par/65536,0.3426115019246936,0.24263320700265467,0.41134799644351006,9.43909003503865e-2,7.540443912148476e-4,0.11588033870496674
par/131072,0.7652344579303948,0.656493472866714,0.8058824683539569,7.363888561138608e-2,7.382621367772402e-3,9.264331440954024e-2
par/262144,1.6510771290923003,1.531653728801757,1.7135087199276313,9.077446532518293e-2,1.579366362420842e-2,0.12594263120900545
par/524288,3.505142808891833,3.4645555221359245,3.5421709322254173,4.14952640832246e-2,4.9366242196138485e-3,4.933447397820728e-2
par/1048576,7.138848276760352,7.112600631255191,7.188722293241881,3.554687544496405e-2,0.0,4.439840553807287e-2
