Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,1.426921326760984e-3,1.322694913719026e-3,1.769215002618545e-3,5.44043036579752e-4,2.5365367968417413e-5,1.1277870489789842e-3
par/2048,3.828752787418204e-3,3.4281964542275706e-3,4.686759016016944e-3,1.2998818835744386e-3,5.743432402125899e-4,2.1050658616271084e-3
par/4096,1.2085527866969684e-2,9.648309565436183e-3,1.542029528667023e-2,5.646567921074512e-3,3.591850057782981e-3,7.658172609485268e-3
par/8192,3.446373725595982e-2,2.8711821224739593e-2,4.516708627920606e-2,1.203185944304715e-2,6.98393983736579e-3,1.7449299768111253e-2
par/16384,7.716708175302114e-2,6.206819657957004e-2,9.74653119992997e-2,2.5038165993322217e-2,1.5918802918735823e-2,3.628129225683816e-2
par/32768,0.17077614402708907,0.1303158710633094,0.2052481354110771,4.005413609706883e-2,1.9034239172459628e-2,5.447526682256874e-2
par/65536,0.377671354013728,0.2261393670924008,0.4477256939862855,0.1053477843651347,1.390702900243923e-2,0.13596215241911094
par/131072,0.8151557904978594,0.7151948716491461,0.8572348455588024,6.778312605235577e-2,0.0,8.228028926399138e-2
par/262144,1.7709985471252974,1.6575757496175356,1.8450816471595317,0.10951404377921226,1.3939544263759485e-2,0.14434210722735177
par/524288,3.615015207362982,3.503332909429446,3.700590962485876,9.184600992594397e-2,4.0756521514993815e-3,0.12982020980030784
par/1048576,7.375841616284258,7.204171990044415,7.442925984389149,0.11550623101258249,8.592612924985588e-3,0.14280563029031307
