Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,1.3864920408054812e-3,1.3053202629598976e-3,1.6000048926627308e-3,3.590278450024136e-4,1.8607154545176167e-4,6.123074459465577e-4
par/2048,3.6338566668809224e-3,3.253917263133227e-3,4.75797978149486e-3,1.5195175924162096e-3,4.820986239461528e-4,3.096625049228348e-3
par/4096,1.0606459510071572e-2,8.64265078713993e-3,1.3655780776735602e-2,4.651307385047116e-3,2.5407480220144257e-3,7.115413209193427e-3
par/8192,2.74708522392398e-2,2.321738427617923e-2,3.217535165112389e-2,8.03439259109861e-3,5.931889764877795e-3,1.0253293709235601e-2
par/16384,5.977765890328721e-2,4.981299042198039e-2,6.733314039600796e-2,1.2783157733668057e-2,8.10790568186271e-3,1.6627216349764076e-2
par/32768,0.1524019468105303,0.11870985645420697,0.17410088375410332,2.9312042127494557e-2,1.729155617975386e-2,4.118364285199221e-2
par/65536,0.31344926898600534,0.2188521632924676,0.3591975847957656,6.655913294482999e-2,8.553139516152442e-3,8.596662428652763e-2
par/131072,0.7239776927259906,0.6414613970555365,0.762062980638196,5.7985050728176384e-2,9.383136193112762e-3,7.711949249923178e-2
par/262144,1.5244569823165268,1.383010373916477,1.5776607537021239,9.478222646585201e-2,0.0,0.11576393808972546
par/524288,3.2879165389749687,3.278219574945979,3.2958754227729514,8.986969551269033e-3,7.585881096298496e-4,1.0383255523081164e-2
par/1048576,7.070779815325902,7.033287273409466,7.103660172520904,3.3174581140955645e-2,9.886770800221711e-3,4.5407384345413145e-2
