Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,4.9439716286690735e-3,4.344202900227127e-3,6.296987802446148e-3,2.2069452363349396e-3,9.489699146944732e-4,3.749520948150233e-3
par/2048,1.103683912225303e-2,9.708162887390693e-3,1.3369989307551733e-2,3.557333185400683e-3,2.065172333761376e-3,5.600792165799857e-3
par/4096,2.5494429344936193e-2,2.227707952692353e-2,3.0413975433684987e-2,6.5616780230851645e-3,4.691032632797467e-3,8.938170321439277e-3
par/8192,5.770251743108449e-2,5.168498722627259e-2,6.429741038760989e-2,9.301192536757987e-3,6.549606311529835e-3,1.3654279249539727e-2
par/16384,0.13296714959973802,0.11903345629218079,0.1463801495944305,1.749417324187426e-2,9.991491646751427e-3,2.2701707216238685e-2
par/32768,0.30560539270906395,0.2639852212741971,0.32542517307059216,3.1257423526282704e-2,6.944966874364862e-3,4.459938919403901e-2
par/65536,0.6705206357776964,0.5689403968863189,0.7103306095038231,6.842166753208492e-2,5.88127386678633e-3,8.51460860885107e-2
par/131072,1.4213026704480096,1.3232683278620243,1.4559055371404006,6.543490735232908e-2,1.8476878370469185e-3,7.777837145814369e-2
par/262144,3.1171319703474487,3.0602352383721154,3.177799555899886,6.2614345035943e-2,1.8362262608823933e-2,7.487981834834917e-2
par/524288,6.692696431273362,6.498224244918674,6.791961688082665,0.14109830909046092,3.303872561082244e-2,0.18866430900689313
par/1048576,14.722778870200273,14.620961628272198,14.904266561148688,0.1314741276082536,1.101004402153194e-2,0.16674450519880094
