Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,4.830300514677633e-3,4.253068073817112e-3,6.256411740040693e-3,2.1584428658311464e-3,9.357950124258237e-4,3.7885193205622397e-3
par/2048,1.0608733924811013e-2,9.514720338935105e-3,1.430921628157714e-2,3.404934569544444e-3,2.1835029978920007e-3,5.360463955688866e-3
par/4096,2.4604883258693186e-2,2.1443612670386983e-2,2.886515764833977e-2,5.955313083486797e-3,4.078162630339571e-3,8.435329908954216e-3
par/8192,5.4597426771662315e-2,4.8359677075360964e-2,6.1473538992353804e-2,9.489334493607402e-3,7.300040288991398e-3,1.199694322368496e-2
par/16384,0.13101148441076346,0.11637731583392624,0.14221192598633933,1.7324979520397434e-2,7.0590288426836175e-3,2.4021678039015497e-2
par/32768,0.2966897035545359,0.2566496837573747,0.3149874757882208,2.944845807001776e-2,2.223090221352742e-3,3.989103504038737e-2
par/65536,0.6637805191858206,0.5684472690336406,0.7038420194294304,6.469935819054423e-2,3.7678221706300974e-3,8.034554873234333e-2
par/131072,1.4373084158481408,1.3663358842022717,1.4643745239979276,4.7565040417561516e-2,8.527367220571014e-4,5.7094962853034274e-2
par/262144,3.2406149489882714,3.196806777268648,3.2724499058676884,3.584457193634751e-2,5.86604536511004e-3,4.536596209431376e-2
par/524288,7.047328968871928,6.917614200152457,7.15769113987335,0.12242623843463357,2.5628483155742288e-2,0.14223186992093434
par/1048576,15.423505776493888,15.364685886151468,15.506108320550993,6.653182609613542e-2,1.14539621087415e-2,8.49567546234029e-2
