Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,4.4091468025159885e-4,4.2890152305707257e-4,4.627587028886227e-4,4.5563156411462725e-5,1.9727067270468875e-5,7.182239344712006e-5
par/4096,1.0820884339135632e-3,9.321966832638176e-4,1.4748007257686265e-3,6.261951766377735e-4,1.993844644707882e-4,1.1615693744952615e-3
par/8192,1.9937981947099393e-3,1.8691013110501346e-3,2.4441627816363756e-3,5.702302089544602e-4,2.9272320055493393e-5,1.1315324860091999e-3
par/16384,3.482713606169968e-3,3.368118605683593e-3,4.055072443761033e-3,6.053905547941271e-4,1.0150386541242279e-4,1.4429634257770794e-3
par/32768,7.31782361069376e-3,7.2464257648430334e-3,7.354300086500993e-3,1.1825452725972314e-4,5.680197192744308e-5,2.0079644420478414e-4
par/65536,1.3628127093450548e-2,1.3358528049063742e-2,1.4037395170819957e-2,7.332949251882925e-4,3.048132803296027e-4,1.157384147271364e-3
par/131072,2.79770395995583e-2,2.7163254163717246e-2,2.8840847598276296e-2,1.4151032676067612e-3,1.0950002655004797e-3,1.5327465232315898e-3
par/262144,5.565186781142692e-2,5.391764201700599e-2,5.809394231680326e-2,2.703772300529024e-3,2.041563497809621e-3,2.960438682178362e-3
par/524288,0.11216530527932261,0.10698970396375954,0.11596341620078654,5.707009326506868e-3,4.442998585639505e-3,6.1991662474871695e-3
par/1048576,0.21207531489716427,0.2107147437106404,0.21292940741922292,1.1739117414067835e-3,5.160186645978955e-4,1.7225068933380925e-3
par/2097152,0.4402595104378027,0.42134163844942424,0.4634309634566307,2.284025631327368e-2,3.229360843633351e-4,2.6917557318051878e-2
