Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,4.6728026893448155e-4,4.573169136777347e-4,4.895991883290681e-4,3.732582716026761e-5,2.1888219333016174e-5,7.023524344704665e-5
par/4096,1.1961190661505978e-3,9.963550710577573e-4,1.8041135188510038e-3,7.850296253328334e-4,2.3720361155931899e-4,1.5986616272647043e-3
par/8192,2.052008420227603e-3,1.9363040102735537e-3,2.4057013821887387e-3,6.668260131618285e-4,6.203705260505131e-5,1.279012048135806e-3
par/16384,3.92677090313068e-3,3.795339085926334e-3,4.408761146321801e-3,6.980328546352829e-4,4.288701177207867e-5,1.4571357152920955e-3
par/32768,7.423067396267259e-3,7.37856163248413e-3,7.493532117883712e-3,1.4003610198819245e-4,9.193506970801525e-5,1.9368494569834815e-4
par/65536,1.4679293395352457e-2,1.4587557675809047e-2,1.485463862021544e-2,2.0259555723384985e-4,1.3703741070104453e-4,2.857428393007918e-4
par/131072,3.055311755012441e-2,2.9897350655246003e-2,3.2332716303288295e-2,2.308909130596312e-3,1.3771352376724813e-4,4.14556193241232e-3
par/262144,6.0090332556394815e-2,5.9793525850641384e-2,6.0457524020375325e-2,4.724488555924225e-4,2.3559470739368561e-4,7.164808494135339e-4
par/524288,0.12077151949841729,0.12002022268549939,0.12250615467200987,1.6495511941098727e-3,2.543656616189969e-4,2.458792701588062e-3
par/1048576,0.2423584743977214,0.23966821815508105,0.2464910261379555,3.25047901896084e-3,1.0569747342085481e-3,4.506287740052241e-3
par/2097152,0.48085849232544814,0.47917144268285483,0.48232194999582134,1.6557392894334302e-3,4.3580977944657207e-4,2.2575183979808436e-3
