Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,4.6625141214259934e-4,4.650291188386035e-4,4.688097400165858e-4,4.915409018083127e-6,2.370266751693306e-6,8.92815352933736e-6
par/4096,1.1478488802769812e-3,9.78542499997972e-4,1.7821358661742912e-3,6.824225321960792e-4,2.3798244588557746e-4,1.5049131189900928e-3
par/8192,1.9816985584637714e-3,1.8837648696191655e-3,2.3353680718759587e-3,5.676452469255828e-4,3.186626172684329e-5,1.2045089374470455e-3
par/16384,3.8464072481161032e-3,3.723954812462355e-3,4.300875895549244e-3,6.818072428638735e-4,3.2813229270716045e-5,1.4372808441406686e-3
par/32768,7.390426366545306e-3,7.263817482826766e-3,7.460848988169668e-3,2.3816120778683185e-4,1.332907148914981e-4,3.3216643761776825e-4
par/65536,1.486806816199078e-2,1.4734923742057432e-2,1.4918801314873133e-2,1.5977180314784962e-4,4.803805931016269e-5,2.66754206834527e-4
par/131072,2.9326265019620185e-2,2.8516257293237698e-2,2.97084435180979e-2,8.40153207725371e-4,6.709177635385829e-5,1.1836401547829461e-3
par/262144,5.922841558663595e-2,5.913790389504448e-2,5.931210326212389e-2,1.3702843558573044e-4,8.327604565533413e-5,2.1948044816832754e-4
par/524288,0.11589587428246714,0.11053622478114751,0.1186865076078989,4.611127616205541e-3,1.6407438966526936e-3,6.225336314165334e-3
par/1048576,0.23680176129952693,0.23537199711427093,0.23746026421819502,1.1577470341508748e-3,3.252203615938703e-4,1.7352957084515166e-3
par/2097152,0.471561186752903,0.4675686849902074,0.4751330274157226,3.687134874538323e-3,9.746448292086429e-4,4.687117790870626e-3
