Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,4.5996408528157335e-4,4.5141619267960903e-4,4.7184707576365865e-4,2.585473593436968e-5,2.2990884662258466e-5,2.8045633059772918e-5
par/4096,1.1816883815196568e-3,9.981361386931502e-4,1.754951154228765e-3,7.215207234969984e-4,2.201141770316544e-4,1.510259547027123e-3
par/8192,1.992241275826698e-3,1.8953848951927376e-3,2.45743879886954e-3,5.911662322575978e-4,2.382194235073427e-5,1.3517570752565311e-3
par/16384,3.8943873533050246e-3,3.7792722783720253e-3,4.336642770508757e-3,6.736744580697102e-4,2.0202265233348936e-5,1.4201322731393472e-3
par/32768,7.553444381275077e-3,7.5272971869363384e-3,7.645866953306335e-3,1.0859589499888762e-4,3.0050615899232655e-5,2.3347339223691457e-4
par/65536,1.5005166844406899e-2,1.4979721581838629e-2,1.5035469938221026e-2,5.2863234082739485e-5,3.468688316171575e-5,7.431926968109395e-5
par/131072,2.9984306770765228e-2,2.9882259351264415e-2,3.0193513555144276e-2,2.828701204782296e-4,1.1304422850560511e-4,4.787259312452725e-4
par/262144,5.973111174116718e-2,5.944087405645888e-2,5.9906884397529225e-2,3.4843388373252026e-4,1.430031662045989e-4,5.635294872640145e-4
par/524288,0.11969176219323084,0.11919475145502172,0.1206836792681965,1.0469289757711207e-3,3.8416542938230587e-4,1.601441593678939e-3
par/1048576,0.2395473606775825,0.2385082695245122,0.24081878712400795,1.3020523077106282e-3,5.975811940952554e-4,1.5655637362834473e-3
par/2097152,0.4770770362035061,0.4745663035816203,0.47915657609701157,2.422878768954068e-3,5.334117449820042e-4,3.207109724772193e-3
