Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,2.756267847315819e-3,2.58373992169958e-3,3.3151139524570084e-3,6.727993227453679e-4,2.0300112041669638e-4,1.276045046326866e-3
par/2048,7.682169266527173e-3,7.03353585576813e-3,8.876901938173747e-3,1.986155634916157e-3,1.0526269279441853e-3,3.1292234054684145e-3
par/4096,1.979171862671019e-2,1.770506770978125e-2,2.3030219662539826e-2,4.628482014254634e-3,3.138907277285125e-3,6.696324594312583e-3
par/8192,4.527327010885649e-2,4.100458499243749e-2,5.085117283876785e-2,7.693060251810235e-3,5.710481552696603e-3,1.0303092966591423e-2
par/16384,0.10350557298042666,9.280040867534683e-2,0.11587022252305292,1.427956193465911e-2,9.348568296399752e-3,1.9869660438552195e-2
par/32768,0.2429798731254414,0.21497223505284638,0.2567828472517431,2.07297133551956e-2,4.744761458894048e-3,2.817720291906266e-2
par/65536,0.5758762339052433,0.48668647836893797,0.6215067757293582,6.358531818480125e-2,1.7150042112916708e-3,7.88286931163146e-2
par/131072,1.3224389860600543,1.2597969314083457,1.3471350173155465,4.2819207525380557e-2,9.654416935518384e-4,5.5918245129777486e-2
par/262144,3.0884103793359827,3.076795640634373,3.1071923602139577,1.4336579143650587e-2,8.867732249200344e-4,1.7805543611813777e-2
par/524288,7.126822544572254,7.083029813482426,7.242274010088295,7.7195741662293e-2,2.9594076331704855e-3,9.279398717411036e-2
par/1048576,15.791144365250753,15.364097214536741,16.22850804281188,0.4505704606181901,0.11401603056583554,0.5319814173646386
