Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,5.01338283583341e-3,4.392659086793554e-3,6.43322852107793e-3,2.2360892588421826e-3,9.384860592299839e-4,3.9563503388048565e-3
par/2048,6.797888730304178e-3,5.962366161391547e-3,8.990737856285562e-3,3.1481707793183343e-3,1.3834389390422687e-3,6.127573009418336e-3
par/4096,1.07720209005661e-2,9.34152211170225e-3,1.4168569652863599e-2,4.378267540543424e-3,2.2857960816507704e-3,7.311139769264442e-3
par/8192,1.9008076932650345e-2,1.6251907480605978e-2,2.4775219798728394e-2,7.056617252580021e-3,4.048808152365876e-3,1.076663742351022e-2
par/16384,4.292244662468857e-2,3.5938379342570936e-2,5.404183562119574e-2,1.372022588133762e-2,9.171592588395365e-3,1.8837284231873117e-2
par/32768,0.11456723617960787,8.685886935078695e-2,0.13243636874013603,2.8668201297181527e-2,1.1657832238611728e-2,3.7560028863736744e-2
par/65536,0.31106698864294835,0.21304953244204322,0.36876325342804195,7.624721925899317e-2,5.725314705515613e-3,0.11479486724209459
par/131072,0.6915714940987527,0.5343701387755573,0.7692911857739091,0.11102135609673193,1.1613834649324417e-3,0.13663751730697382
par/262144,1.4893995193609346,1.4470438547432423,1.5281359066721052,4.279431415402464e-2,6.5837097354233265e-3,5.270921532547353e-2
par/524288,3.132901931530796,3.0476303291507065,3.1830184453865513,6.217757862594172e-2,2.0769345574080944e-3,8.616056598576935e-2
par/1048576,6.461080986434051,6.402365675467688,6.522515203483636,6.514674892123606e-2,5.122321994020621e-2,7.447087138480327e-2
