Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,5.857289809423573e-3,5.213055203187271e-3,7.061752468237368e-3,2.09437208333291e-3,1.0101090445841293e-3,3.579095655262091e-3
par/2048,8.079706942892466e-3,7.2491797217815014e-3,9.772061557071996e-3,2.5885378525431586e-3,1.1476802580225995e-3,4.281149065465168e-3
par/4096,1.2935095284144662e-2,1.1449304580662128e-2,1.5055872833613286e-2,3.6601325652945165e-3,2.1825885806928463e-3,5.251004414167513e-3
par/8192,2.3205459706874827e-2,2.073344364794097e-2,2.766154742431402e-2,5.312147970662666e-3,3.2632084543937592e-3,7.844255258831399e-3
par/16384,4.6608431768303954e-2,4.2157018121651055e-2,5.470935641323914e-2,8.790315769965067e-3,4.601249576339978e-3,1.3153781629163573e-2
par/32768,0.12583492836475627,0.10467042761010817,0.13733192545346573,1.9313262959739095e-2,6.813531620499335e-3,2.4492263634591848e-2
par/65536,0.3202486262191087,0.25190522959455847,0.3488799214363098,5.154484401371953e-2,2.34871206057409e-3,7.365289207126925e-2
par/131072,0.7136978764998881,0.629164906218648,0.7488915693441716,5.740158291703565e-2,6.414177217742144e-3,7.233130979356779e-2
par/262144,1.652251650346443,1.6285279321018606,1.6639376524835825,1.685236707610659e-2,3.228846821002662e-3,2.2498252691666772e-2
par/524288,3.6649422915943433,3.618344280985184,3.686787646729499,3.2369964116416586e-2,2.1421555429697037e-3,4.0752569716103935e-2
par/1048576,8.149995187413879,8.086409871233627,8.183759007079061,4.6772002686032786e-2,1.1389913386665285e-2,6.318886795057649e-2
