Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,5.949345890209195e-4,5.880806195090753e-4,6.004756111842663e-4,1.632793877033663e-5,1.1859987863118375e-5,2.084044145788944e-5
par/4096,1.0491808259803614e-3,1.0281654137051974e-3,1.0724522011869278e-3,5.9251232373369555e-5,4.6674033614341265e-5,7.008672647974541e-5
par/8192,2.3237952929911093e-3,2.051711394963146e-3,3.0935108341425504e-3,1.0766808317180987e-3,3.571892770131114e-4,1.9829294563348957e-3
par/16384,4.485731406032408e-3,4.001407535447235e-3,5.661927762536354e-3,1.790988888766346e-3,1.846647679869674e-4,3.1714914254937425e-3
par/32768,8.020238165898383e-3,7.473908733889771e-3,9.311689288839225e-3,1.9426831389225937e-3,3.1949712426618086e-4,3.372207240866842e-3
par/65536,1.4412066098172116e-2,1.3859249590488983e-2,1.6084564545973564e-2,2.0171923359603543e-3,6.035523289375118e-4,3.983243741964249e-3
par/131072,2.7826919880296484e-2,2.7132972292672877e-2,2.9378317038947013e-2,1.8870001929838938e-3,6.997628750477116e-4,3.3813089398170683e-3
par/262144,5.4696635035137914e-2,5.355175101013185e-2,5.726623383433916e-2,2.489726182818417e-3,6.428305830233796e-4,4.1864707629849845e-3
par/524288,0.10511559219529927,0.10264677429359038,0.109069439591766,3.489421132063631e-3,1.8320521597524992e-3,4.818206819641308e-3
par/1048576,0.2061642618254862,0.1986409443327122,0.21070165269387264,5.83303060035662e-3,2.626481692965205e-3,8.015079656375526e-3
par/2097152,0.40767323175289977,0.3983041257597506,0.41672828277417767,9.922082893436893e-3,4.405969909081764e-4,1.4013336821625226e-2
