Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,3.6771663623112613e-4,3.610957500483953e-4,3.8032695378307704e-4,2.3767609827421855e-5,1.9927969167888162e-5,2.9793609143654786e-5
par/4096,7.444078028015359e-4,7.28230891789815e-4,7.600579236762337e-4,4.389348047446704e-5,3.152983108906436e-5,5.845028321960675e-5
par/8192,1.617844696987661e-3,1.3579974805153355e-3,2.4415620524802784e-3,1.0175896489980573e-3,3.392824475958058e-4,1.9092637743098342e-3
par/16384,3.201712993846399e-3,2.653431993642811e-3,4.561521723371168e-3,1.967762684836529e-3,8.904085215137407e-4,3.2971170018694256e-3
par/32768,5.356745852914256e-3,4.738612318199793e-3,6.5443653177688224e-3,2.0981154924744273e-3,7.995022388843525e-4,3.502932842605296e-3
par/65536,9.51997808252578e-3,9.018916212050098e-3,1.1592534426331335e-2,2.0421422317003935e-3,5.076420526910449e-4,4.259393428371194e-3
par/131072,1.8752157640011452e-2,1.783877356090409e-2,2.0898116453228813e-2,2.566729357539733e-3,1.3120918289468522e-3,4.226934036846886e-3
par/262144,3.393023013012241e-2,3.3030104098034974e-2,3.530119493947089e-2,1.9191004312672628e-3,1.1680116576610268e-3,2.546036529997158e-3
par/524288,6.535727221694652e-2,6.336523207999137e-2,6.761251986151075e-2,3.0482014698188496e-3,1.8195063037957763e-3,4.731022128773922e-3
par/1048576,0.13076553960452744,0.12523092127867996,0.13438634396879934,5.383327217476738e-3,3.0850231942723275e-3,7.460623770213083e-3
par/2097152,0.24783114884669583,0.23329115603119135,0.2573273707802097,1.1808296193424382e-2,4.828551841813008e-3,1.6456471268844645e-2
