Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,4.755697043941263e-4,4.614143434987566e-4,4.918438970355549e-4,4.510253810293835e-5,3.719689888102255e-5,5.862696383444992e-5
par/4096,7.938366676458235e-4,7.825541868615092e-4,8.113327746415706e-4,3.6014870369689676e-5,2.7080318471356588e-5,5.1413491116597074e-5
par/8192,1.8680082336201894e-3,1.612635262702546e-3,2.498912094550726e-3,9.581302095418351e-4,3.3597370910772625e-4,1.738970570252685e-3
par/16384,3.5871277789637393e-3,3.129324286166126e-3,4.7230255402030755e-3,1.8648153906455991e-3,8.283838118142044e-4,3.2929211487474014e-3
par/32768,6.616680135627933e-3,6.090108921677353e-3,8.07933187681701e-3,1.971809027811891e-3,2.4875161358214903e-4,3.7840738072038842e-3
par/65536,1.1617028294614442e-2,1.1153349206867003e-2,1.3013344210554572e-2,1.934708728349837e-3,2.8706526332686745e-4,3.96558025135579e-3
par/131072,2.142769507370843e-2,2.1162049423601673e-2,2.1747978413593275e-2,5.408463702938915e-4,3.4770945634415764e-4,8.517664469683081e-4
par/262144,4.109932462222285e-2,4.021378416277983e-2,4.2351245875987736e-2,1.6099364374094853e-3,9.492048761063878e-4,2.3277462910675324e-3
par/524288,7.804658367100822e-2,7.629226880885351e-2,7.940161561792983e-2,2.18905853898262e-3,1.3628767325624199e-3,2.9046559445735447e-3
par/1048576,0.14911065075822097,0.14653967920735123,0.15373149333952538,3.8401937698709357e-3,1.612263267766663e-3,5.371658737250269e-3
par/2097152,0.29953424860723316,0.29369890526868403,0.30627485308796165,6.568459109480802e-3,2.898419014139312e-3,7.986248733175218e-3
