Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,7.962093571980252e-4,7.956393941074591e-4,7.9701790834819e-4,1.6288826017470217e-6,1.200116219407332e-6,2.279535042407654e-6
par/4096,1.627240327890653e-3,1.6104261990371898e-3,1.643568996088904e-3,4.421671395126811e-5,3.337049001856375e-5,5.8598414482743134e-5
par/8192,2.978564213311016e-3,2.9565215700479933e-3,3.065618120181249e-3,1.3642220884441667e-4,2.4633210567505143e-6,2.890864322159404e-4
par/16384,5.8804210192674785e-3,5.832886971152821e-3,6.115185515486379e-3,2.680955173111915e-4,2.2027061446467473e-6,6.024547174339909e-4
par/32768,1.156532987656985e-2,1.156368650679258e-2,1.156948744748806e-2,4.75851704146108e-6,2.5068021793918085e-6,8.667930192485079e-6
par/65536,2.3055774779965735e-2,2.3015085451714854e-2,2.3131589441526098e-2,9.906050484058037e-5,3.793249933922309e-5,1.3680869392950046e-4
par/131072,4.6518336283591664e-2,4.6290034613776794e-2,4.70736030720741e-2,5.499929555452893e-4,4.05001362206789e-5,8.167446944152359e-4
par/262144,9.265653792102665e-2,9.23676432148969e-2,9.334784594398957e-2,4.910151359676958e-4,1.3666657176161767e-4,6.3527885387495e-4
par/524288,0.184587684888134,0.18435148358241552,0.1853361822431907,4.053660376821216e-4,5.7801025243812206e-5,5.687764882951987e-4
par/1048576,0.3685703440278303,0.36817026807693765,0.36912483209744096,4.398492197202859e-4,1.269028289243579e-4,5.877514854165203e-4
par/2097152,0.7367230534243087,0.7360960763568679,0.7371560531901196,4.8260004827733056e-4,6.238650530576706e-5,6.751688068372165e-4
