Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
seq/10000,5.979675590282008e-3,5.978729603801745e-3,5.980216701003634e-3,4.2773807186802535e-6,3.2773078507095966e-6,6.61491721686916e-6
seq/20000,1.5970233095786993e-2,1.5946703758140262e-2,1.5981173667608414e-2,1.387994371861715e-4,1.3403855455328625e-4,1.7173645856093155e-4
seq/40000,4.034670659279883e-2,4.006636618428916e-2,4.055573494135957e-2,5.759964292291487e-4,1.3061119682585638e-4,9.109688921230608e-4
seq/80000,9.905892798105892e-2,9.87446707894293e-2,9.94272654118284e-2,1.0645377439013537e-3,1.0923747671173268e-4,1.6200901848767886e-3
seq/160000,0.23164038390516198,0.22996342787519097,0.23253166147171414,1.8625860716107588e-3,4.3054866460904596e-5,2.408030271653417e-3
seq/320000,0.5404545279646603,0.5359327813299994,0.5416195450622279,8.081500356886507e-3,2.262221900999759e-3,8.806175519231917e-3
seq/640000,1.2521346573582075,1.2360049354319926,1.2682643792844224,3.607221103002899e-2,3.524752373376528e-2,3.607221103002899e-2
