Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
seq/10000,4.829298769631907e-4,4.826588576647222e-4,4.833787450542772e-4,1.8639864858570155e-6,7.377163548992309e-7,2.714272206133305e-6
seq/110000,5.82216355451429e-3,5.82216355451429e-3,5.82216355451429e-3,2.906685606779002e-5,2.0089279400775872e-5,3.504197249368776e-5
seq/210000,1.0739143125979851e-2,1.0726994956879277e-2,1.0749290977601657e-2,5.517898747024837e-5,2.7589345471598296e-5,7.082773184646168e-5
seq/410000,2.116649297411024e-2,2.1143065853203268e-2,2.1246816827142013e-2,1.5819510565550312e-4,1.3363433019250264e-4,1.9154059614122663e-4
seq/610000,3.22227366428181e-2,3.211935554211105e-2,3.2343474468577625e-2,2.567254774668127e-4,1.3678418843588165e-4,3.308453377539617e-4
seq/810000,4.1672453245582004e-2,4.16287789621655e-2,4.1737846468755856e-2,1.082078619274481e-4,8.934804116036496e-5,1.3144742946457762e-4
seq/1010000,5.421301981767231e-2,5.401092905133863e-2,5.440445564034224e-2,4.400358177846921e-4,1.5349784683779476e-4,6.741527246284311e-4
