Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
seq/10000,4.8354690641799313e-4,4.832026869026284e-4,4.8406886004004367e-4,3.4798537830026856e-6,1.9631296048023292e-6,4.474414438748647e-6
seq/110000,5.825376010795962e-3,5.8188869790613724e-3,5.840714485964756e-3,3.334808996572616e-5,2.5052461327378686e-5,4.9112939024322655e-5
seq/210000,1.0743266975413002e-2,1.072685129650499e-2,1.0760630929627967e-2,6.166719539078036e-5,3.183252736348319e-5,8.932911834569406e-5
seq/410000,2.1211198226223475e-2,2.11960413571305e-2,2.1314623441170678e-2,1.565926125533693e-4,1.3535688001571367e-4,1.6670877142308665e-4
seq/610000,3.225425117158171e-2,3.215485266403079e-2,3.236956988346068e-2,2.392327992059937e-4,9.715136480427131e-5,3.149851589031007e-4
seq/810000,4.171795322717938e-2,4.168081922019247e-2,4.176962545029427e-2,1.0666031898073925e-4,8.948011453820136e-5,1.2722371739532748e-4
seq/1010000,5.421388917745597e-2,5.4107757595008805e-2,5.4311612304116616e-2,4.526169396093863e-4,2.301135427877994e-4,5.828913173848059e-4
