Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
seq/10000,4.833229683773482e-4,4.830572173122218e-4,4.8352865387681424e-4,1.7921680373382029e-6,1.0054309837061997e-6,1.939536883155148e-6
seq/110000,5.862399633602658e-3,5.854278666827816e-3,5.872847799780117e-3,6.530739995263682e-5,6.0902489290522284e-5,6.727911857236528e-5
seq/210000,1.0744654398582397e-2,1.0738496835913942e-2,1.0756020767100563e-2,6.128254793791614e-5,1.947153742582856e-5,7.789704015379265e-5
seq/410000,2.1336666165029283e-2,2.1277151720610767e-2,2.138711528687945e-2,2.547268930069873e-4,2.4668629258065234e-4,2.768048096115661e-4
seq/610000,3.238924867352246e-2,3.2352524143109664e-2,3.2394763216661994e-2,3.7773368390022714e-4,3.6438030267742255e-4,3.8765163770334844e-4
seq/810000,4.1917062722449654e-2,4.190316806691151e-2,4.204502552322016e-2,4.476784424368595e-4,4.4068080454278546e-4,5.517858904966259e-4
seq/1010000,5.464076125707736e-2,5.4530006512545255e-2,5.4812717955546354e-2,7.28723385620125e-4,3.668270140624836e-4,7.80829106235855e-4
