Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,6.630776045836165e-3,6.492339298065884e-3,6.986970457032026e-3,8.533115184975955e-4,5.258920197900496e-4,1.150025733984421e-3
par/20000,1.4184994312547564e-2,1.3910430235151075e-2,1.4497164549507698e-2,1.0838966195545487e-3,8.021217895755949e-4,1.2246559911526964e-3
par/40000,3.093750548342274e-2,3.01885593123357e-2,3.1637822822182624e-2,2.0050606070059346e-3,1.3330624789535295e-3,2.409202679291975e-3
par/80000,7.832546359316135e-2,7.595943202264607e-2,7.979695624283825e-2,5.356721567495531e-3,3.4160789192408253e-3,6.419432546035418e-3
par/160000,0.18635155023075642,0.18384340861294834,0.19175060544059508,1.1775957186996127e-2,7.631252666516735e-3,1.5361367551627245e-2
par/320000,0.49226055501882604,0.4694426201749593,0.5077578986723286,2.928573431541035e-2,1.4893633238076567e-2,3.538331179690343e-2
par/640000,1.2779885409302854,1.1915270499885082,1.3020894922956359,5.7966147331287986e-2,0.0,6.407356956636891e-2
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,4.927732744255762e-3,4.655486273133557e-3,5.0661080135747764e-3,5.89193143399898e-4,5.390148702369555e-4,7.407077322508696e-4
par/20000,1.0180332517868576e-2,1.0011478205164523e-2,1.0395164218666611e-2,8.2582727786003e-4,8.2582727786003e-4,8.2582727786003e-4
par/40000,2.235277781783053e-2,2.1747305024277082e-2,2.2668352127134677e-2,2.0720988636372707e-3,1.4985707691751332e-3,2.3271005327686876e-3
par/80000,5.101785492689824e-2,4.9154734066477156e-2,5.1924208962188884e-2,3.8240336719965345e-3,1.4630149977555118e-3,4.9781285610954445e-3
par/160000,0.12046804148683025,0.11926706100743364,0.1278481833821778,1.0313903362316983e-2,4.388016435489124e-3,1.2687540649737714e-2
par/320000,0.30434405139336984,0.2971609548355142,0.3116294183457891,1.5651394327917664e-2,3.2696989594430004e-3,1.8664742926086518e-2
par/640000,0.8123083285560521,0.789889881950027,0.8123083285560521,4.5751890585381046e-2,2.076708090802032e-2,4.926470934879035e-2
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,4.2438274955240145e-3,4.181398897505237e-3,4.278413625062563e-3,8.696240584969046e-4,5.072509398139754e-4,1.0803376422224347e-3
par/20000,8.463579559684652e-3,8.131641187655619e-3,8.741733449918325e-3,8.55204253370598e-4,6.892321537421194e-4,8.73206816514493e-4
par/40000,1.9805730040306342e-2,1.9556287265924326e-2,2.0218847566629485e-2,2.422483970630512e-3,1.8122040540997733e-3,3.1342920904605955e-3
par/80000,4.4997194619927405e-2,4.448873740134375e-2,4.63440271054034e-2,4.147536847711744e-3,3.839786431519493e-3,4.50956854334334e-3
par/160000,0.10796379735342242,0.10426063721312122,0.1126387632485829,9.348408186138114e-3,7.607354227252268e-3,1.1400255048184026e-2
par/320000,0.27094678995665167,0.2616465044906363,0.2786423914367333,1.909909361893673e-2,4.085446160084919e-3,2.341478378712155e-2
par/640000,0.7442547993171805,0.7312145409523509,0.7592429096597092,3.091617861892987e-2,5.451700378519775e-3,3.461355816361097e-2
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,4.047645900133633e-3,3.958164300763071e-3,4.252706275907642e-3,7.27742333840797e-4,3.8477154462017557e-4,9.709269038901139e-4
par/20000,9.182095263684653e-3,8.771382660651748e-3,9.275078880823715e-3,1.1139572561298535e-3,6.091251737249141e-4,1.3271948961702026e-3
par/40000,2.0153128257442164e-2,1.930608890056123e-2,2.1159762755668658e-2,2.9529861718025313e-3,1.9270320087360542e-3,3.7809983109535965e-3
par/80000,4.489519912365013e-2,4.403466081403178e-2,4.5608908548537226e-2,4.210848757494895e-3,1.673367174657779e-3,6.058217805785691e-3
par/160000,0.10533598657583282,0.10043713244834564,0.1083003416341258,1.1108542495351264e-2,8.721840428971409e-3,1.3659797244834048e-2
par/320000,0.2528431844400863,0.24687909409403802,0.25774208187436065,1.2446116368990501e-2,1.1519356252464282e-2,1.4377600184515995e-2
par/640000,0.70832149804725,0.6991434440715238,0.7231180252662549,1.8194154019526825e-2,1.6284006399911517e-2,1.8795954723219058e-2
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,3.96823547528779e-3,3.8609312365309478e-3,4.0771952693050145e-3,8.492943036823724e-4,6.0387828479386e-4,9.209442885976053e-4
par/20000,9.303635082226848e-3,8.929715110355054e-3,1.0139625462282264e-2,1.5290456333192997e-3,1.17919623795663e-3,1.9889586697833545e-3
par/40000,2.0758022822015037e-2,2.058056968048794e-2,2.2275539861640874e-2,3.310602980262888e-3,1.3496073285043692e-3,4.859734361407835e-3
par/80000,4.568598203176605e-2,4.4761893314649095e-2,4.657710051902264e-2,5.2511521311560715e-3,3.985053389224687e-3,6.314605601454242e-3
par/160000,0.1137294853443607,0.10923519686115296,0.11866258466304447,1.3414595699714435e-2,8.705404363512116e-3,1.6950849890600396e-2
par/320000,0.27727838690237455,0.2671836331253871,0.285965118285579,2.237493173568812e-2,1.2464434124666296e-2,2.3106752443573846e-2
par/640000,0.727977700997144,0.7000827891752124,0.7445769713958725,4.6079915946777725e-2,2.657866236121407e-2,6.442053939765233e-2
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,3.831746079614207e-3,3.5380407354533034e-3,3.989090446171558e-3,7.824178641477133e-4,6.134514288893249e-4,1.0297637111387349e-3
par/20000,9.582290927553265e-3,9.35204821251383e-3,9.759223874600225e-3,1.6402491556485592e-3,1.2855479337688734e-3,1.7150481709774892e-3
par/40000,2.0975308318142965e-2,2.064626452155212e-2,2.1243266831980898e-2,3.433754910239073e-3,2.8130592099845503e-3,3.961996302433076e-3
par/80000,4.531057096955891e-2,4.394523924304248e-2,4.629927878250802e-2,4.853143036050841e-3,3.602438451994799e-3,6.8327169956546386e-3
par/160000,0.10829002771573695,9.909883911826736e-2,0.11309802301430387,1.053887185305045e-2,5.463027627529462e-3,1.2302302508749658e-2
par/320000,0.29861717745661737,0.29323702305555344,0.30532896020449696,9.101352057439598e-3,3.954301880028441e-3,1.1743990829909028e-2
par/640000,0.8015343837226586,0.794865790870972,0.8252785034710541,1.633522195344806e-2,4.723829930183988e-3,2.0124285442333103e-2
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,3.797314905854044e-3,3.62411438483847e-3,3.992937167131091e-3,9.429877639727612e-4,7.922401715557472e-4,1.237749278926606e-3
par/20000,9.479225535080193e-3,8.936847209672758e-3,9.59507150910278e-3,1.5945107755918717e-3,1.3156777773078254e-3,2.0031517946146413e-3
par/40000,2.226787197206344e-2,2.164896056867713e-2,2.361496923166007e-2,3.4368908459583144e-3,2.4340335161754795e-3,4.011271611055951e-3
par/80000,4.9908174889206944e-2,4.7890387678641705e-2,5.474727729273195e-2,5.885659870760098e-3,4.698030296445984e-3,7.663983476487236e-3
par/160000,0.11976881791107145,0.11696816569948125,0.12141952907023508,3.1945044250873762e-3,2.7260589246607086e-3,3.6947499433335877e-3
par/320000,0.3038032164160783,0.2997030493089308,0.3120714397076517,1.4050786206119669e-2,1.1662062019164284e-2,1.490146752993917e-2
