Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,7.683019690915888e-3,6.623947662320436e-3,9.940914667282181e-3,3.3531694885892676e-3,1.7690274567231565e-3,5.376596417329297e-3
par/4096,7.97614758830329e-3,6.606908681008216e-3,1.1813665841704327e-2,3.6863007005055594e-3,1.4340250822681413e-3,6.066347502484162e-3
par/8192,8.758438727702288e-3,7.3827649941041115e-3,1.1657788391936494e-2,3.925574229888132e-3,2.0001984776371585e-3,6.149810798285933e-3
par/16384,9.942844957227658e-3,8.637152113214844e-3,1.2956599940276155e-2,4.032137619269793e-3,2.1029591853597867e-3,6.430575407557579e-3
par/32768,1.2294273007576654e-2,1.067574527192095e-2,1.4855623149254218e-2,4.049308247552293e-3,1.5754515170815124e-3,6.352292088226418e-3
par/65536,1.749351535320154e-2,1.5453701044191465e-2,2.2198173422978924e-2,5.325896707083947e-3,3.966551996191555e-4,8.89529603680218e-3
par/131072,3.326343600957335e-2,2.8118833448370975e-2,4.3905190341778845e-2,1.1131860927333113e-2,7.44300913462726e-3,1.5515477501505935e-2
par/262144,6.230558717454022e-2,5.101760450016821e-2,7.577669050572723e-2,1.6587964689485153e-2,1.1778178111584199e-2,2.2777443610732515e-2
par/524288,9.789518895220238e-2,8.570169393378482e-2,0.11258658998899615,1.789760308863631e-2,1.2722582557792078e-2,2.4404473638864128e-2
par/1048576,0.15976263455077247,0.15111871410959532,0.1800728454064502,1.4749211429622315e-2,1.0768659791824623e-3,1.9261850852782654e-2
par/2097152,0.30037276312087974,0.2930456340778619,0.31854812700301405,1.331805062728897e-2,1.8302935681908505e-3,1.7530420893001133e-2
