Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,8.415684499781235e-3,8.215362400193906e-3,8.969813127721552e-3,7.78848537316374e-4,2.5603116186387895e-5,1.4326351287882592e-3
par/4096,9.206064783671874e-3,9.054966401409537e-3,9.79805957372475e-3,7.839036762171035e-4,1.66177501555577e-5,1.6193291335013377e-3
par/8192,1.1087010136833539e-2,1.0886452174535226e-2,1.1702057520481339e-2,7.270758275541775e-4,3.154057563846559e-4,1.4609058564137769e-3
par/16384,1.4274085255438836e-2,1.3936326436383135e-2,1.5155120050656732e-2,1.068846874326563e-3,5.159873588300234e-4,1.8037209749229067e-3
par/32768,2.029461430393644e-2,1.993692110494024e-2,2.0790852768634696e-2,7.425124815090543e-4,5.748751155300531e-4,9.882535947615574e-4
par/65536,3.202861983944761e-2,3.124336175927284e-2,3.4983234997428884e-2,2.9740176746399266e-3,6.466174338702873e-5,5.774210548090816e-3
par/131072,5.540924834598677e-2,5.463794826493467e-2,5.751171019045881e-2,2.0066435364838554e-3,8.28091947365989e-5,3.312570573781901e-3
par/262144,0.10245618155816195,0.10118168176850303,0.10700916230559063,3.353057384621455e-3,1.8807749760735987e-4,5.380032289889351e-3
par/524288,0.19438674222522725,0.1940436701083349,0.195217669248167,6.578148325301806e-4,8.23190190931914e-5,9.491164626669398e-4
par/1048576,0.38002955171396025,0.37941216805484146,0.3811550410464406,7.943124552270465e-4,1.3834337005391717e-4,1.058206817342389e-3
par/2097152,0.7513187371660024,0.7509028156637214,0.7519574980251491,4.7906754288259203e-4,4.9163587391376495e-5,6.678889851009102e-4
