Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,9.030409832332073e-3,7.735521508487055e-3,1.1606922457688696e-2,4.2610456771281805e-3,1.862044091032986e-3,6.872352248107247e-3
par/4096,9.479704225680318e-3,7.951899576494977e-3,1.2614012496270486e-2,4.542509832029625e-3,2.1914390779940707e-3,7.2966411754935645e-3
par/8192,9.665637899403291e-3,7.796329085441705e-3,1.3408129223914746e-2,5.169008949343087e-3,2.6246328722721083e-3,7.875746708248046e-3
par/16384,9.90284342509152e-3,8.368838420781791e-3,1.3553261094133915e-2,4.793275738598816e-3,1.9200031287201942e-3,8.072499345161369e-3
par/32768,1.2227574395548885e-2,1.0477524089266145e-2,1.5356557725666863e-2,4.941292143622434e-3,2.1342254798598402e-3,7.650695168306411e-3
par/65536,1.6657371641073473e-2,1.4256246774244651e-2,2.0925365588901713e-2,6.393961085739544e-3,3.235004826645304e-3,1.0170856243768239e-2
par/131072,3.1913008350958574e-2,2.5672093274530083e-2,4.5578900314007055e-2,1.4224972637388094e-2,9.287617577560883e-3,2.1372333087438643e-2
par/262144,5.984153030814365e-2,4.735082619318087e-2,7.632961509996448e-2,2.053030702134493e-2,1.4682485065115429e-2,2.818074451249494e-2
par/524288,8.768337414225455e-2,7.323880009439394e-2,0.10643596841433829,2.226585158452399e-2,1.569284253085634e-2,2.959647293401756e-2
par/1048576,0.14194506004905696,0.12537930723545807,0.1648813823592805,2.1810408675369212e-2,1.358164462052764e-2,2.8446987221362536e-2
par/2097152,0.2492105601153647,0.23993448346853255,0.2736512787826359,1.8411041736627363e-2,2.75919805565069e-4,2.32069458656924e-2
