Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,8.160231745491056e-3,7.058561067983469e-3,1.0167507133450982e-2,3.484095732795645e-3,1.1817124829595414e-3,5.478499460744286e-3
par/4096,8.184217643615285e-3,6.943269654663733e-3,1.0657151675392874e-2,3.698916634776287e-3,2.043164440862755e-3,5.901790282951636e-3
par/8192,8.747034675006296e-3,7.260565822732048e-3,1.130594628254135e-2,4.109900756666674e-3,2.107192717021015e-3,6.391625471649183e-3
par/16384,9.671444651679994e-3,8.273194619300275e-3,1.2941920915891195e-2,4.173127266625691e-3,2.192027786584211e-3,6.577434414134919e-3
par/32768,1.1930159362948238e-2,1.0588966258874965e-2,1.5067403405403926e-2,4.249618927457798e-3,2.042885288018315e-3,6.517832745630047e-3
par/65536,1.5863906186431905e-2,1.3936805239017948e-2,2.0751749549163336e-2,5.5393251103619204e-3,2.677652188036184e-3,8.790800468187168e-3
par/131072,3.0163444289291665e-2,2.5152449371807904e-2,3.755522215737658e-2,1.1053738101694048e-2,7.666418135964049e-3,1.5490093501844646e-2
par/262144,5.587891334882938e-2,4.586141576578412e-2,6.833432176434952e-2,1.6382837745846285e-2,1.0907367443243351e-2,2.5442087174511473e-2
par/524288,8.950295433319114e-2,7.665608602820698e-2,0.11097182072366454,1.8746108912239993e-2,1.3218907996782962e-2,2.7868188996366696e-2
par/1048576,0.14000032103610965,0.12415004880832774,0.16023631110711364,2.0655057019551778e-2,1.4343339005029283e-2,2.684993767942588e-2
par/2097152,0.24619847257621585,0.23725800544023512,0.2713649310171604,1.4717865497361017e-2,9.730588498708549e-4,1.93847149801047e-2
