Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,7.382171858647861e-4,7.318976249254234e-4,7.456341592754265e-4,1.7300509264794154e-5,1.3182090678315443e-5,2.1454925134647212e-5
par/4096,1.2381689972648274e-3,1.0544493637370737e-3,1.7622677566041965e-3,7.258774598136161e-4,2.3046490950779665e-4,1.4437772816008792e-3
par/8192,2.0293501949275963e-3,1.6883416549545477e-3,2.983089418090377e-3,1.3208675427914408e-3,4.2576336871375767e-4,2.3218043341193097e-3
par/16384,3.1318255341976835e-3,2.788368572967484e-3,3.903284685500568e-3,1.5845967464441417e-3,7.514351955198137e-4,2.683706202277859e-3
par/32768,5.866063190674355e-3,4.9440504413076495e-3,8.166228286968532e-3,3.098544966744632e-3,1.2769267688197614e-3,5.611588769557125e-3
par/65536,1.4769058631550326e-2,1.1200629931768997e-2,2.1443582315128665e-2,8.562821988836797e-3,5.737256248088798e-3,1.216433807044444e-2
par/131072,2.232296045003503e-2,1.8278143381315146e-2,3.0366926498036177e-2,9.89461398638863e-3,5.754768620321026e-3,1.4137309563105636e-2
par/262144,3.698547213590254e-2,3.206148925012393e-2,4.583337441428791e-2,1.0153497190546609e-2,6.491036218098812e-4,1.4445932097332258e-2
par/524288,6.740744140167719e-2,6.265600067704465e-2,7.834518061134292e-2,1.0534016763813946e-2,2.712698686457068e-4,1.592510414285261e-2
par/1048576,0.1252352224017072,0.12063989906552403,0.13710466836900673,1.0934155940406084e-2,1.066295172200877e-3,1.6647607728228896e-2
par/2097152,0.23883053191471845,0.23697192523628474,0.24128482937812806,2.130698208844073e-3,4.432774090317394e-4,2.8907370597666556e-3
