Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,7.340882248457925e-4,7.297197854472912e-4,7.384673365181256e-4,1.0258239935687101e-5,7.95435404158215e-6,1.2868445874996295e-5
par/4096,1.0530962056972764e-3,1.0091314099243756e-3,1.2231863034688224e-3,2.769388751311934e-4,9.159928778923682e-6,5.885248826556985e-4
par/8192,1.950235419095993e-3,1.6033155584277332e-3,2.624012377730543e-3,1.321008406131158e-3,4.3606109232933055e-4,2.3675647837001134e-3
par/16384,3.154228922396865e-3,2.7003865753703906e-3,4.34134112812293e-3,1.691382632500125e-3,4.989307073334525e-5,3.3082647038589754e-3
par/32768,5.881521425078868e-3,5.097955891881299e-3,7.501475305951659e-3,3.2295810237181538e-3,1.7202702556854278e-3,5.427727064948456e-3
par/65536,1.4627397665723046e-2,1.1206998528216109e-2,2.0519025036763176e-2,8.904811006973677e-3,6.19518781525075e-3,1.3138755155297019e-2
par/131072,2.222065956156215e-2,1.750006250254536e-2,2.9435283162750348e-2,1.0218371212052326e-2,5.98148283681209e-3,1.3927764341918196e-2
par/262144,3.6451186658689204e-2,3.145319041633985e-2,4.753587927391771e-2,1.0626104518372554e-2,2.8727991138288375e-4,1.5876259315028986e-2
par/524288,6.571309150775069e-2,6.082729707155538e-2,7.756072911674403e-2,1.112158708869294e-2,1.022735015883746e-3,1.5904686685698506e-2
par/1048576,0.12294123704854255,0.11856724309230533,0.13490796758913867,1.109744220455805e-2,7.855260648880133e-4,1.703090791601521e-2
par/2097152,0.23631913349834374,0.23482664678401002,0.23791139271472475,1.6456363865374486e-3,7.611488268655636e-4,2.2500046776528526e-3
