Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,7.672778164736268e-4,7.587274482000561e-4,7.773233845305708e-4,2.4262929998505603e-5,1.684799568099707e-5,2.9818348195950986e-5
par/4096,1.3317141173690562e-3,1.0828575710588057e-3,1.7659154553692862e-3,8.649865372726962e-4,1.9389955350102895e-4,1.457334289360086e-3
par/8192,2.0811832076080474e-3,1.7930876124565391e-3,2.8239817806902006e-3,1.2890419500059711e-3,5.407545181196538e-4,2.3275671311942534e-3
par/16384,3.203577683774525e-3,2.8610095693793465e-3,4.2707414954735795e-3,1.5080666265634877e-3,5.298828522531409e-4,2.765065621962111e-3
par/32768,5.898938235870646e-3,5.087895306652861e-3,7.6740919358364275e-3,2.869748549562921e-3,1.098241701473866e-3,4.747080989048669e-3
par/65536,1.4254374950236275e-2,1.1056106407243593e-2,2.0025139233491626e-2,7.666355524545957e-3,5.20644126182628e-3,1.0677552626303894e-2
par/131072,2.2489437260843497e-2,1.830689175069778e-2,2.843634518510062e-2,8.959557989975357e-3,5.8849493170530735e-3,1.2392622163104485e-2
par/262144,3.688482423716304e-2,3.237444223342922e-2,4.5917387227030045e-2,9.645223894945265e-3,4.024708739236611e-4,1.3938336237741057e-2
par/524288,6.743966491272022e-2,6.300532569628998e-2,7.696380052537412e-2,9.908939973537575e-3,7.317481324182976e-4,1.4889447846792492e-2
par/1048576,0.1252672490722034,0.12249429421208333,0.1332859105314128,7.224983175936749e-3,6.558237114104304e-4,1.1032461752221657e-2
par/2097152,0.23783934214928498,0.23604556058223047,0.2400904892012477,2.078644206860173e-3,7.275720022768368e-4,2.8345407820610674e-3
