Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,7.29916595538595e-4,7.272494748934037e-4,7.370026059330946e-4,1.1595335876765841e-5,4.221379004969664e-6,2.043334885006349e-5
par/4096,1.0021699257501844e-3,9.912933398838403e-4,1.0402589257490844e-3,6.043588641849038e-5,8.87439330364338e-6,1.254992648504451e-4
par/8192,1.8634069884976088e-3,1.5576440843855105e-3,2.5026460447212526e-3,1.1823250692720045e-3,2.3182119042917297e-5,2.170724827017878e-3
par/16384,3.10078860810536e-3,2.729880242515992e-3,4.013941107044389e-3,1.6693791780023174e-3,5.974616040273597e-4,2.8899084139485305e-3
par/32768,5.7893103412593174e-3,5.034087767299237e-3,7.131707771919621e-3,3.379000100447273e-3,1.793755611426764e-3,5.463911237452444e-3
par/65536,1.4591081126159929e-2,1.0713568063745888e-2,2.04842121176478e-2,9.297198559150958e-3,6.351174341753138e-3,1.2612199641227359e-2
par/131072,2.1724954458450733e-2,1.6734571228159318e-2,3.18637302640723e-2,1.0741338435764993e-2,5.764203344062792e-3,1.4822630854227562e-2
par/262144,3.907714593705499e-2,3.4417257603890146e-2,4.7125816136858165e-2,1.0098832950532625e-2,6.548940166937235e-3,1.4260236008495604e-2
par/524288,6.49690150672779e-2,5.983960888550777e-2,7.620203491828222e-2,1.104960658783059e-2,5.990222114798868e-4,1.6093091359829826e-2
par/1048576,0.12085852184079288,0.11704290792695246,0.1312602197210903,9.754542151953758e-3,5.962652789730672e-4,1.5142934602013393e-2
par/2097152,0.2326790608659697,0.23165450779358962,0.2348556209420268,1.7744159788701565e-3,1.7472492124752468e-4,2.666703686400338e-3
