Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,1.469938067060428e-3,1.4309861294844839e-3,1.586119115366313e-3,1.8414978523908075e-4,1.0404655259529244e-5,3.602940946312798e-4
par/4096,2.2068358074622536e-3,2.1763699549056997e-3,2.3259684176283797e-3,1.9143161877814132e-4,4.93820279952526e-6,4.069334451802295e-4
par/8192,3.7025808269513056e-3,3.66368945510766e-3,3.8468232510628256e-3,2.2010463588568915e-4,1.4356134660972947e-5,4.65000288068218e-4
par/16384,6.629187762650416e-3,6.619100669606564e-3,6.647698373350865e-3,3.0216758036392462e-5,1.2067651499621099e-5,4.6495544304266496e-5
par/32768,1.2647428061072162e-2,1.2519299278271263e-2,1.324171986287456e-2,6.079703947310307e-4,1.8891830077773816e-5,1.3295278120439003e-3
par/65536,2.5002316689476473e-2,2.4414154570424375e-2,2.6534309760485677e-2,1.6567200537797174e-3,1.8430069653241994e-5,2.646372315093761e-3
par/131072,4.852772518301323e-2,4.803328612695365e-2,4.9728910392150286e-2,1.4594485259800025e-3,4.126057899743658e-5,2.5112657181293706e-3
par/262144,9.580853003137983e-2,9.539487067116441e-2,9.651199348699596e-2,6.068816870670483e-4,3.716627370317336e-4,8.028330353978111e-4
par/524288,0.19066320539245174,0.18998555422294885,0.1912353700802972,6.544518957100754e-4,3.3151579111692485e-4,9.477667497953731e-4
par/1048576,0.37916945658313733,0.3781653212499805,0.3798129021306522,9.47442278388114e-4,4.484050441533327e-5,1.185364287096606e-3
par/2097152,0.7605837218482824,0.7591664327483159,0.7622941177881634,1.6652559317320561e-3,1.5942467143759131e-4,2.067038989592217e-3
